record_id,timestamp,device_id,region,temp,pressure,humidity,vibration,status,power_kw,load_score
144,2024-02-01 01:11:30,83980,R3,18.7,98.24,78.71,0.353,ok,5.017,11.064
145,2024-02-01 01:12:00,92477,R4,27.13,102.25,53.1,0.193,ok,4.399,13.039
146,2024-02-01 01:12:30,93587,R1,25.44,99.86,29.97,0.659,warn,6.223,11.815
147,2024-02-01 01:13:00,56485,R4,21.9,102.69,65.92,0.762,ok,6.658,12.57
148,2024-02-01 01:13:30,68584,R1,24.47,101.7,36.09,0.791,ok,6.398,12.407
149,2024-02-01 01:14:00,17480,R1,24.66,100.83,89.73,1.132,ok,3.751,12.012
150,2024-02-01 01:14:30,56970,R1,20.66,102.58,21.8,0.224,ok,4.638,9.048
151,2024-02-01 01:15:00,46995,R3,31.21,107.38,36.16,1.025,ok,4.924,10.892
152,2024-02-01 01:15:30,16980,R2,25.37,103.13,25.38,1.146,ok,5.22,10.947
153,2024-02-01 01:16:00,13703,R4,21.5,103.84,36.91,0.955,ok,4.663,10.193
154,2024-02-01 01:16:30,53487,R1,25.73,102.35,55.17,0.766,ok,5.117,12.232
155,2024-02-01 01:17:00,60385,R4,22.7,103.36,22.86,1.518,ok,6.239,9.617
156,2024-02-01 01:17:30,31985,R4,20.8,102.59,40.22,0.169,ok,3.772,8.583
157,2024-02-01 01:18:00,83463,R2,25.65,101.93,94.98,1.124,ok,5.457,13.518
158,2024-02-01 01:18:30,19992,R1,17.69,103.31,68.37,0.323,ok,6.728,13.842
159,2024-02-01 01:19:00,26732,R3,24.42,103.88,69.98,0.807,ok,6.165,13.317
160,2024-02-01 01:19:30,64736,R4,26.97,102.86,93.6,0.523,ok,3.933,12.975
161,2024-02-01 01:20:00,48889,R3,14.87,102.24,80.0,0.804,ok,6.57,11.28
162,2024-02-01 01:20:30,37555,R4,22.32,97.93,47.85,0.4,warn,6.184,12.69
163,2024-02-01 01:21:00,34687,R1,29.45,95.1,23.34,0.378,warn,5.077,10.643
164,2024-02-01 01:21:30,93613,R3,21.3,100.03,28.11,1.134,ok,6.504,10.033
165,2024-02-01 01:22:00,92248,R2,29.23,99.25,59.02,0.057,ok,4.784,13.988
166,2024-02-01 01:22:30,15918,R4,26.14,100.17,68.96,0.271,ok,1.651,10.301
167,2024-02-01 01:23:00,72144,R3,28.45,102.27,90.76,0.595,ok,5.195,14.697
168,2024-02-01 01:23:30,61537,R1,18.03,101.5,64.56,0.922,ok,6.2,12.357
169,2024-02-01 01:24:00,80740,R1,15.74,100.62,90.39,2.887,ok,6.112,10.582
170,2024-02-01 01:24:30,70595,R2,25.45,98.76,47.65,0.404,warn,5.876,11.712
171,2024-02-01 01:25:00,83416,R4,24.63,101.88,20.15,1.32,ok,4.797,8.825
172,2024-02-01 01:25:30,65502,R2,25.6,101.76,74.0,0.422,ok,3.668,10.786
173,2024-02-01 01:26:00,78358,R1,33.07,100.51,37.32,0.349,warn,4.646,11.187
174,2024-02-01 01:26:30,94334,R3,22.66,99.43,92.7,0.37,ok,4.774,11.619
175,2024-02-01 01:27:00,44586,R2,23.0,101.48,94.91,0.121,ok,5.257,12.494
176,2024-02-01 01:27:30,99441,R1,33.96,102.16,82.24,1.505,ok,6.565,15.444
177,2024-02-01 01:28:00,95538,R1,31.32,98.73,53.34,1.895,ok,2.306,10.314
178,2024-02-01 01:28:30,38627,R1,21.21,102.9,51.34,0.127,ok,4.051,10.382
179,2024-02-01 01:29:00,89681,R4,28.71,100.8,41.96,0.438,ok,3.759,11.247
180,2024-02-01 01:29:30,24863,R3,26.23,99.16,20.53,1.196,ok,5.901,11.534
181,2024-02-01 01:30:00,49068,R4,23.01,100.58,41.24,2.181,ok,5.143,8.768
182,2024-02-01 01:30:30,67036,R4,22.98,100.23,59.02,1.068,ok,4.651,11.54
183,2024-02-01 01:31:00,33099,R2,23.41,96.68,35.07,0.991,ok,7.149,15.05
184,2024-02-01 01:31:30,59717,R3,23.05,99.49,44.47,0.524,ok,7.055,11.631
185,2024-02-01 01:32:00,36405,R4,25.51,106.33,21.19,0.493,ok,6.516,11.653
186,2024-02-01 01:32:30,57319,R4,18.53,101.4,94.83,1.312,ok,6.747,14.654
187,2024-02-01 01:33:00,15980,R2,23.89,101.81,46.17,0.183,ok,5.727,10.289
188,2024-02-01 01:33:30,75271,R1,22.7,99.26,30.53,0.849,ok,6.115,12.554
189,2024-02-01 01:34:00,70479,R4,19.61,103.18,37.65,1.7,ok,7.46,9.786
190,2024-02-01 01:34:30,29203,R3,20.71,100.75,51.95,0.649,ok,8.41,12.971
191,2024-02-01 01:35:00,27790,R3,19.3,101.04,89.62,0.066,ok,2.758,8.477
192,2024-02-01 01:35:30,46596,R1,30.27,103.62,35.79,0.932,ok,6.302,12.288
193,2024-02-01 01:36:00,75122,R1,26.43,98.93,25.39,0.362,ok,5.966,11.389
194,2024-02-01 01:36:30,58365,R2,28.63,98.73,31.4,0.69,ok,6.061,11.768
195,2024-02-01 01:37:00,94947,R4,13.34,100.65,92.05,1.071,ok,6.619,11.685
196,2024-02-01 01:37:30,61443,R2,21.58,102.37,65.22,0.961,ok,6.602,14.384
197,2024-02-01 01:38:00,17437,R3,27.2,96.6,62.46,0.39,ok,4.285,10.588
198,2024-02-01 01:38:30,89732,R1,13.71,101.89,49.2,1.254,ok,3.784,6.744
199,2024-02-01 01:39:00,43382,R4,29.38,100.67,50.45,0.482,ok,6.286,12.962
200,2024-02-01 01:39:30,77364,R4,28.0,99.39,38.61,0.691,ok,6.218,11.961
201,2024-02-01 01:40:00,91700,R2,22.5,104.24,28.44,1.321,ok,4.418,9.398
202,2024-02-01 01:40:30,33193,R2,23.35,101.69,27.43,1.056,ok,7.464,12.416
203,2024-02-01 01:41:00,17594,R1,20.24,103.19,73.51,0.275,ok,3.959,11.12
204,2024-02-01 01:41:30,57802,R4,26.79,104.75,41.78,1.358,ok,5.036,11.138
205,2024-02-01 01:42:00,83731,R3,23.32,100.35,55.86,0.666,ok,4.97,11.7
206,2024-02-01 01:42:30,74293,R2,28.93,99.86,87.0,0.784,ok,3.146,11.453
207,2024-02-01 01:43:00,32916,R2,21.25,99.9,24.23,1.031,ok,4.488,9.245
208,2024-02-01 01:43:30,96619,R3,23.84,99.24,23.61,1.087,ok,6.223,10.622
209,2024-02-01 01:44:00,31878,R2,29.36,99.74,23.99,0.351,warn,4.423,10.058
210,2024-02-01 01:44:30,79003,R3,28.27,100.35,80.92,0.49,ok,4.305,12.874
211,2024-02-01 01:45:00,13680,R2,24.48,100.08,63.06,0.892,ok,5.922,13.261
212,2024-02-01 01:45:30,69538,R2,25.36,102.67,73.09,0.505,ok,6.036,13.165
213,2024-02-01 01:46:00,41828,R3,24.8,99.71,55.84,1.377,ok,4.727,11.538
214,2024-02-01 01:46:30,86160,R2,24.08,101.87,65.44,1.277,ok,5.4,15.106
215,2024-02-01 01:47:00,38529,R3,27.86,100.94,44.06,1.005,ok,6.667,12.59
216,2024-02-01 01:47:30,26858,R3,22.7,102.89,39.85,1.19,ok,4.21,10.346
217,2024-02-01 01:48:00,52482,R2,19.8,102.06,66.23,1.141,ok,3.057,10.749
218,2024-02-01 01:48:30,55115,R4,27.44,100.69,56.53,0.063,ok,4.521,11.752
219,2024-02-01 01:49:00,36710,R1,21.0,101.09,38.39,1.497,ok,5.68,10.555
220,2024-02-01 01:49:30,14069,R2,22.66,103.45,29.3,0.591,warn,5.692,11.713
221,2024-02-01 01:50:00,61511,R3,16.85,101.53,50.87,0.712,ok,5.298,11.725
222,2024-02-01 01:50:30,67528,R3,24.07,102.34,36.86,1.517,ok,7.985,11.838
223,2024-02-01 01:51:00,21543,R3,30.52,103.37,92.02,0.888,ok,6.743,16.367
224,2024-02-01 01:51:30,50184,R2,25.18,105.53,82.35,0.745,warn,8.051,15.479
225,2024-02-01 01:52:00,11029,R2,27.54,103.15,21.48,1.051,ok,6.045,11.497
226,2024-02-01 01:52:30,24957,R3,19.05,101.08,39.35,0.864,ok,7.006,13.303
227,2024-02-01 01:53:00,30155,R3,25.17,102.46,65.22,0.87,ok,5.616,12.148
228,2024-02-01 01:53:30,59919,R3,25.45,99.68,88.91,2.265,ok,5.398,13.532
229,2024-02-01 01:54:00,58504,R3,20.86,97.68,49.36,1.524,ok,5.419,10.688
230,2024-02-01 01:54:30,48440,R1,19.37,99.35,92.83,0.2,ok,2.834,13.324
231,2024-02-01 01:55:00,44522,R1,24.18,101.09,80.83,0.134,ok,6.708,13.376
232,2024-02-01 01:55:30,50305,R1,25.58,100.7,47.13,0.001,ok,5.884,14.082
233,2024-02-01 01:56:00,38984,R3,30.26,100.58,27.88,0.143,ok,5.56,12.697
234,2024-02-01 01:56:30,67554,R3,19.22,100.52,61.74,0.912,ok,5.799,11.947
235,2024-02-01 01:57:00,38309,R4,24.7,102.86,72.5,1.125,ok,5.015,12.23
236,2024-02-01 01:57:30,34905,R3,20.49,102.29,36.25,0.449,ok,4.573,9.407
237,2024-02-01 01:58:00,22766,R2,24.95,101.99,64.45,1.243,ok,7.423,15.603
238,2024-02-01 01:58:30,62032,R1,25.72,102.34,66.83,1.263,ok,5.911,13.225
239,2024-02-01 01:59:00,15168,R3,29.81,101.98,22.0,0.94,ok,6.587,11.955
240,2024-02-01 01:59:30,77296,R1,24.98,104.15,26.57,1.443,ok,5.589,10.668
241,2024-02-01 02:00:00,50309,R4,25.1,101.36,30.4,0.037,ok,4.05,8.845
242,2024-02-01 02:00:30,95238,R2,24.62,102.33,80.31,0.928,ok,5.347,13.517
243,2024-02-01 02:01:00,55360,R3,23.02,103.33,66.46,0.387,ok,6.132,11.44
244,2024-02-01 02:01:30,25467,R3,22.54,98.3,87.61,0.278,ok,5.056,14.059
245,2024-02-01 02:02:00,71922,R2,24.28,100.56,41.32,1.013,ok,4.549,10.264
246,2024-02-01 02:02:30,28650,R3,25.74,98.8,39.1,0.935,ok,4.111,9.972
247,2024-02-01 02:03:00,37063,R4,19.34,101.56,42.3,1.676,ok,5.663,12.066
248,2024-02-01 02:03:30,57750,R2,25.59,102.11,45.75,1.354,ok,6.08,13.7
249,2024-02-01 02:04:00,68201,R2,23.35,98.39,43.37,0.472,ok,4.797,11.157
250,2024-02-01 02:04:30,27362,R4,27.62,102.28,93.67,0.305,ok,4.89,13.411
251,2024-02-01 02:05:00,20396,R2,16.08,101.83,84.54,0.701,ok,6.915,14.855
252,2024-02-01 02:05:30,64570,R3,23.72,99.93,24.19,0.293,ok,5.395,10.212
253,2024-02-01 02:06:00,48800,R1,24.86,103.49,25.5,1.157,ok,6.86,13.114
254,2024-02-01 02:06:30,89307,R1,29.99,102.18,81.0,0.743,ok,4.573,14.382
255,2024-02-01 02:07:00,17617,R1,23.17,98.45,24.22,1.357,ok,5.449,10.679
256,2024-02-01 02:07:30,50988,R1,13.94,102.47,90.19,1.008,ok,2.975,9.028
257,2024-02-01 02:08:00,69608,R3,24.13,101.15,26.39,0.113,ok,5.217,8.529
258,2024-02-01 02:08:30,56874,R3,25.48,103.76,82.44,1.234,ok,2.593,11.645
259,2024-02-01 02:09:00,79515,R1,23.24,102.07,81.17,0.405,ok,7.443,13.243
260,2024-02-01 02:09:30,84363,R4,23.1,103.63,51.11,0.624,warn,5.393,9.908
261,2024-02-01 02:10:00,49797,R3,29.02,102.58,53.34,0.855,ok,5.374,11.656
262,2024-02-01 02:10:30,92637,R4,25.34,102.12,87.47,0.49,ok,6.468,15.811
263,2024-02-01 02:11:00,87806,R3,21.52,100.31,66.83,1.647,ok,4.663,13.106
264,2024-02-01 02:11:30,87950,R1,28.6,102.92,21.01,1.326,ok,6.806,13.757
265,2024-02-01 02:12:00,84162,R3,23.97,101.22,75.49,0.257,ok,5.228,12.744
266,2024-02-01 02:12:30,52120,R1,29.95,100.41,42.49,0.662,ok,5.509,13.01
267,2024-02-01 02:13:00,79277,R3,20.01,100.92,30.03,0.524,ok,5.981,10.651
268,2024-02-01 02:13:30,33424,R1,21.88,100.89,27.79,0.792,ok,7.005,12.525
269,2024-02-01 02:14:00,58781,R1,21.66,99.52,70.57,1.146,ok,2.995,10.062
270,2024-02-01 02:14:30,34481,R4,22.88,105.49,50.07,1.042,ok,6.142,11.692
271,2024-02-01 02:15:00,14449,R3,20.79,100.36,74.55,1.158,ok,5.373,14.837
272,2024-02-01 02:15:30,36866,R3,25.83,101.76,59.34,0.03,ok,3.9,10.562
273,2024-02-01 02:16:00,47493,R1,34.25,100.92,63.56,1.483,ok,6.07,15.863
274,2024-02-01 02:16:30,51298,R4,25.86,99.34,88.24,1.295,ok,5.435,14.073
275,2024-02-01 02:17:00,31462,R2,22.26,98.83,66.57,0.411,ok,4.632,12.153
276,2024-02-01 02:17:30,86872,R4,22.44,104.06,75.22,0.581,ok,5.056,12.435
277,2024-02-01 02:18:00,96284,R2,28.16,98.21,93.93,1.067,ok,6.144,14.602
278,2024-02-01 02:18:30,11678,R3,26.8,102.76,22.13,1.221,ok,5.618,11.056
279,2024-02-01 02:19:00,69059,R3,16.49,99.94,44.18,1.126,ok,7.274,10.019
280,2024-02-01 02:19:30,99561,R1,25.63,99.71,82.47,1.141,ok,6.734,15.511
281,2024-02-01 02:20:00,60970,R2,24.9,99.39,60.45,0.474,ok,8.362,14.447
282,2024-02-01 02:20:30,27068,R3,26.21,103.06,85.01,1.091,warn,4.536,13.797
283,2024-02-01 02:21:00,12383,R3,19.11,99.73,25.29,0.819,ok,4.628,8.416
284,2024-02-01 02:21:30,25681,R4,21.94,100.58,56.68,0.818,ok,3.53,9.62
285,2024-02-01 02:22:00,22763,R4,21.69,104.13,73.75,0.92,ok,5.709,10.417
286,2024-02-01 02:22:30,44997,R2,20.36,99.8,28.08,0.891,ok,3.802,8.929
287,2024-02-01 02:23:00,34293,R2,23.25,98.97,80.32,0.84,ok,3.993,13.657
288,2024-02-01 02:23:30,49718,R4,31.77,102.28,49.45,0.199,ok,5.92,13.126
289,2024-02-01 02:24:00,74588,R1,23.95,102.99,33.85,0.951,ok,3.6,9.923
