record_id,timestamp,device_id,region,temp,pressure,humidity,vibration,status,power_kw,load_score
47,2024-02-01 00:23:00,38838,R3,27.36,101.8,58.19,0.785,ok,6.435,14.465
48,2024-02-01 00:23:30,15441,R4,18.95,100.0,24.11,0.617,warn,5.7,9.063
49,2024-02-01 00:24:00,89410,R1,21.89,97.12,90.68,0.092,ok,4.944,12.468
50,2024-02-01 00:24:30,97445,R1,19.39,101.25,64.5,0.45,ok,5.563,12.296
51,2024-02-01 00:25:00,13857,R1,25.89,98.11,41.58,0.765,ok,5.359,13.893
52,2024-02-01 00:25:30,55055,R3,17.16,98.72,88.17,1.174,ok,4.614,12.409
53,2024-02-01 00:26:00,65764,R2,24.14,102.16,36.77,1.725,ok,5.858,12.019
54,2024-02-01 00:26:30,27123,R2,22.74,99.47,27.52,1.024,ok,5.713,8.566
55,2024-02-01 00:27:00,72366,R4,26.3,104.29,36.7,1.178,ok,6.724,12.328
56,2024-02-01 00:27:30,51582,R2,27.91,103.88,69.43,0.069,ok,4.376,11.79
57,2024-02-01 00:28:00,19468,R2,32.24,105.78,22.1,0.003,ok,5.79,10.52
58,2024-02-01 00:28:30,74261,R3,19.61,104.15,31.32,0.115,ok,5.971,10.556
59,2024-02-01 00:29:00,74351,R2,22.56,99.87,86.05,0.989,ok,4.195,10.627
60,2024-02-01 00:29:30,84217,R3,22.73,100.11,52.67,0.341,ok,6.666,11.529
61,2024-02-01 00:30:00,45859,R3,25.38,102.55,94.67,0.994,ok,3.039,11.066
62,2024-02-01 00:30:30,88254,R1,22.98,98.49,22.64,1.055,warn,4.301,8.423
63,2024-02-01 00:31:00,56481,R1,29.37,100.87,66.31,0.986,ok,5.312,12.703
64,2024-02-01 00:31:30,78857,R3,26.16,105.96,72.98,1.24,warn,6.851,13.094
65,2024-02-01 00:32:00,97611,R2,18.63,103.4,91.46,1.278,ok,5.84,13.034
66,2024-02-01 00:32:30,44058,R1,33.38,101.35,91.22,1.279,ok,3.48,12.292
67,2024-02-01 00:33:00,35522,R2,24.69,103.02,58.27,0.556,fail,6.92,12.036
68,2024-02-01 00:33:30,36720,R3,12.1,104.27,47.71,1.0,ok,5.797,11.215
69,2024-02-01 00:34:00,21959,R3,37.68,99.01,83.01,0.844,ok,4.277,14.107
70,2024-02-01 00:34:30,72801,R2,29.96,100.09,61.65,0.888,fail,1.607,10.947
71,2024-02-01 00:35:00,22717,R3,23.42,104.74,52.8,1.444,ok,6.462,13.081
72,2024-02-01 00:35:30,51335,R3,31.85,96.37,86.99,0.397,ok,4.107,14.932
73,2024-02-01 00:36:00,41730,R3,25.79,102.13,69.26,0.517,ok,4.176,13.853
74,2024-02-01 00:36:30,58433,R3,19.1,102.05,84.05,0.507,ok,4.183,10.471
75,2024-02-01 00:37:00,12458,R1,28.35,100.6,47.17,1.1,ok,4.217,11.689
76,2024-02-01 00:37:30,87689,R4,17.47,104.29,59.42,1.381,ok,6.432,12.404
77,2024-02-01 00:38:00,63175,R4,21.99,98.76,22.07,0.968,ok,5.121,8.766
78,2024-02-01 00:38:30,20021,R2,20.89,102.34,56.6,1.283,ok,6.187,12.301
79,2024-02-01 00:39:00,66952,R4,34.85,97.63,61.47,1.436,ok,2.454,10.474
80,2024-02-01 00:39:30,14186,R4,25.09,98.43,89.4,0.138,ok,4.341,13.595
81,2024-02-01 00:40:00,54804,R4,19.28,100.43,72.09,0.884,ok,4.741,10.636
82,2024-02-01 00:40:30,32689,R1,20.77,100.81,77.51,0.722,ok,5.875,12.201
83,2024-02-01 00:41:00,73452,R4,24.55,101.87,53.76,0.304,ok,6.218,12.59
84,2024-02-01 00:41:30,45893,R1,15.09,101.18,22.74,1.424,ok,6.208,7.576
85,2024-02-01 00:42:00,25639,R4,29.14,101.29,62.11,0.32,ok,7.08,14.485
86,2024-02-01 00:42:30,36660,R1,27.04,98.74,32.19,0.008,ok,5.362,10.531
87,2024-02-01 00:43:00,52622,R4,31.23,99.11,39.45,1.368,ok,5.564,13.126
88,2024-02-01 00:43:30,90469,R3,23.81,101.02,94.67,0.606,warn,4.495,11.986
89,2024-02-01 00:44:00,68131,R1,16.14,102.22,90.81,0.895,warn,4.037,10.545
90,2024-02-01 00:44:30,51029,R3,21.37,101.61,58.45,0.519,ok,5.779,12.532
91,2024-02-01 00:45:00,27098,R2,20.5,98.89,21.22,1.414,ok,4.734,7.058
92,2024-02-01 00:45:30,41706,R1,20.43,101.86,38.37,0.725,ok,3.846,6.485
93,2024-02-01 00:46:00,75452,R1,20.1,105.73,37.53,1.458,ok,6.252,9.108
94,2024-02-01 00:46:30,43829,R3,25.54,98.71,85.67,0.42,ok,5.039,13.853
95,2024-02-01 00:47:00,88315,R2,37.04,104.37,50.09,1.028,ok,4.247,12.987
96,2024-02-01 00:47:30,64903,R2,16.13,102.7,28.1,0.181,ok,5.272,10.351
97,2024-02-01 00:48:00,54756,R3,24.27,101.99,51.14,0.179,ok,7.47,10.578
98,2024-02-01 00:48:30,52696,R1,26.63,100.46,52.91,1.009,ok,6.04,12.247
99,2024-02-01 00:49:00,38779,R3,29.96,100.36,37.99,0.852,ok,4.402,12.933
100,2024-02-01 00:49:30,20908,R4,32.31,98.58,43.31,0.351,ok,3.751,11.857
101,2024-02-01 00:50:00,28434,R2,28.79,99.63,33.75,1.422,warn,6.676,12.387
102,2024-02-01 00:50:30,54738,R4,24.22,100.13,66.84,0.449,ok,7.171,14.341
103,2024-02-01 00:51:00,66515,R2,24.05,101.66,38.75,0.895,fail,5.763,10.776
104,2024-02-01 00:51:30,76983,R4,18.6,100.1,39.47,1.198,ok,4.53,9.891
105,2024-02-01 00:52:00,50445,R3,23.99,102.21,37.21,1.245,ok,3.994,10.268
106,2024-02-01 00:52:30,78602,R2,33.73,105.05,74.48,0.804,ok,4.196,14.871
107,2024-02-01 00:53:00,26776,R4,24.66,102.71,64.14,0.091,ok,3.486,11.976
108,2024-02-01 00:53:30,98380,R4,21.45,103.24,67.66,1.276,ok,7.329,11.802
109,2024-02-01 00:54:00,29717,R2,25.4,100.71,83.74,1.15,ok,5.798,14.671
110,2024-02-01 00:54:30,46349,R2,29.89,101.24,47.37,1.43,ok,5.546,15.061
111,2024-02-01 00:55:00,39859,R4,22.39,101.12,24.01,0.328,ok,5.628,11.231
112,2024-02-01 00:55:30,85723,R1,29.74,104.29,52.88,0.465,ok,4.79,11.386
113,2024-02-01 00:56:00,78942,R1,26.12,103.89,72.59,0.275,ok,5.917,12.771
114,2024-02-01 00:56:30,68397,R4,24.21,101.9,49.82,0.773,ok,5.103,11.425
115,2024-02-01 00:57:00,66964,R4,25.6,102.63,63.43,1.311,ok,7.431,14.621
116,2024-02-01 00:57:30,16622,R3,21.56,101.42,36.29,0.437,warn,4.729,9.887
117,2024-02-01 00:58:00,67226,R2,25.98,101.87,35.53,0.09,ok,3.984,8.789
118,2024-02-01 00:58:30,72211,R2,27.12,101.31,61.96,1.107,ok,6.865,14.48
119,2024-02-01 00:59:00,43351,R1,26.68,103.54,54.91,1.854,warn,5.315,10.097
120,2024-02-01 00:59:30,98777,R2,19.27,98.82,80.85,0.559,ok,4.849,11.887
121,2024-02-01 01:00:00,76193,R3,19.87,105.08,94.62,1.224,ok,4.767,13.35
122,2024-02-01 01:00:30,35174,R3,17.23,101.93,92.98,0.469,ok,4.669,12.649
123,2024-02-01 01:01:00,27496,R3,32.62,102.57,56.93,1.288,ok,7.607,15.391
124,2024-02-01 01:01:30,46024,R2,22.05,99.03,83.69,0.645,ok,3.667,10.586
125,2024-02-01 01:02:00,28015,R3,27.17,100.64,48.65,0.442,ok,4.769,11.628
126,2024-02-01 01:02:30,36453,R3,17.78,99.1,91.17,0.33,ok,4.589,10.066
127,2024-02-01 01:03:00,97127,R1,24.44,99.63,56.27,1.638,ok,3.41,9.191
128,2024-02-01 01:03:30,75311,R2,21.47,100.67,49.21,1.391,fail,4.298,11.091
129,2024-02-01 01:04:00,45944,R1,25.35,102.2,55.86,1.697,ok,3.354,10.949
130,2024-02-01 01:04:30,91272,R1,24.03,104.24,24.03,0.748,ok,3.98,8.701
131,2024-02-01 01:05:00,76372,R1,25.71,100.54,73.25,0.989,ok,7.907,12.72
132,2024-02-01 01:05:30,33501,R4,20.93,101.11,58.99,0.488,warn,6.433,12.494
133,2024-02-01 01:06:00,69811,R2,21.37,101.95,36.97,0.701,ok,5.01,10.38
134,2024-02-01 01:06:30,45378,R3,16.7,101.16,36.18,1.11,fail,1.617,6.521
135,2024-02-01 01:07:00,38152,R1,23.77,100.34,34.26,0.466,ok,5.762,10.715
136,2024-02-01 01:07:30,81331,R4,22.42,99.83,26.14,1.355,ok,4.455,9.585
137,2024-02-01 01:08:00,40986,R2,27.57,101.41,91.59,0.203,ok,5.573,16.192
138,2024-02-01 01:08:30,89878,R3,20.95,103.07,67.85,1.065,ok,3.693,9.538
139,2024-02-01 01:09:00,41133,R4,20.31,99.62,43.11,1.262,fail,4.615,10.575
140,2024-02-01 01:09:30,97769,R2,27.32,101.24,86.17,0.679,ok,5.017,15.444
141,2024-02-01 01:10:00,87344,R2,20.29,97.07,71.0,0.483,ok,5.035,12.089
142,2024-02-01 01:10:30,80321,R3,25.18,100.04,59.45,0.723,fail,4.102,11.117
143,2024-02-01 01:11:00,48332,R1,26.82,103.6,62.51,0.737,ok,5.313,12.395
144,2024-02-01 01:11:30,74848,R3,20.47,101.75,36.93,0.973,ok,5.192,9.603
145,2024-02-01 01:12:00,50819,R3,23.9,100.89,64.63,1.378,ok,4.48,10.272
146,2024-02-01 01:12:30,36211,R1,22.29,100.05,59.19,0.63,ok,4.985,10.335
147,2024-02-01 01:13:00,80841,R2,20.01,100.62,59.24,1.555,ok,5.55,11.928
148,2024-02-01 01:13:30,34181,R2,28.64,99.1,88.4,1.373,ok,3.293,13.159
149,2024-02-01 01:14:00,67348,R1,30.29,96.93,87.77,1.28,ok,6.625,14.273
150,2024-02-01 01:14:30,42780,R3,26.79,100.11,46.21,0.785,ok,5.018,11.498
151,2024-02-01 01:15:00,56746,R1,29.92,100.82,52.23,1.082,ok,4.213,10.256
152,2024-02-01 01:15:30,76300,R2,26.46,96.86,76.51,0.406,ok,5.03,12.258
153,2024-02-01 01:16:00,86022,R3,27.52,102.7,24.61,1.48,ok,6.748,11.026
154,2024-02-01 01:16:30,59456,R2,24.93,98.14,40.77,0.607,ok,6.13,11.274
155,2024-02-01 01:17:00,96304,R2,29.09,99.28,54.51,0.783,ok,4.719,12.293
156,2024-02-01 01:17:30,49408,R4,20.03,101.39,53.48,0.431,ok,4.878,10.922
157,2024-02-01 01:18:00,18149,R1,20.23,103.06,91.68,0.405,warn,6.912,15.169
158,2024-02-01 01:18:30,47267,R1,29.41,100.05,52.38,0.014,ok,5.042,10.944
159,2024-02-01 01:19:00,88132,R1,25.96,100.82,90.8,0.377,ok,5.922,14.346
160,2024-02-01 01:19:30,66046,R2,20.72,102.37,35.79,0.398,ok,4.807,8.665
161,2024-02-01 01:20:00,94785,R2,29.4,96.27,92.12,0.668,ok,3.976,14.679
162,2024-02-01 01:20:30,70358,R4,27.67,103.96,52.6,0.38,ok,4.355,12.836
163,2024-02-01 01:21:00,36962,R1,21.41,101.08,35.44,0.079,ok,4.43,8.942
164,2024-02-01 01:21:30,60419,R4,23.95,97.7,48.05,0.895,ok,5.277,11.299
165,2024-02-01 01:22:00,19757,R3,17.02,101.19,62.23,0.48,ok,4.546,11.051
166,2024-02-01 01:22:30,98564,R3,25.72,101.79,83.95,1.009,ok,5.713,13.976
167,2024-02-01 01:23:00,98952,R3,25.52,101.29,81.51,1.641,ok,4.537,12.466
168,2024-02-01 01:23:30,92311,R2,26.86,102.16,21.42,0.697,ok,4.403,11.03
169,2024-02-01 01:24:00,68416,R3,22.88,101.9,87.23,1.795,ok,5.784,13.27
170,2024-02-01 01:24:30,53614,R3,29.17,99.47,34.15,1.372,ok,5.615,10.838
171,2024-02-01 01:25:00,74396,R3,20.31,98.25,64.09,1.117,ok,6.91,13.705
172,2024-02-01 01:25:30,38799,R2,29.51,99.63,81.27,1.188,ok,3.813,11.71
173,2024-02-01 01:26:00,37754,R1,25.01,103.49,21.01,1.251,ok,4.432,8.724
174,2024-02-01 01:26:30,50310,R2,26.19,106.97,48.7,0.981,ok,3.791,10.65
175,2024-02-01 01:27:00,15034,R1,25.04,101.12,89.02,0.234,ok,5.425,12.326
176,2024-02-01 01:27:30,17204,R4,16.62,103.97,69.74,1.045,warn,5.733,10.487
177,2024-02-01 01:28:00,70344,R1,29.02,102.99,71.78,0.89,ok,4.514,13.842
178,2024-02-01 01:28:30,55158,R4,24.2,103.22,33.0,1.106,ok,6.113,11.38
179,2024-02-01 01:29:00,85985,R4,24.91,101.03,25.09,0.315,ok,5.377,11.414
180,2024-02-01 01:29:30,21800,R4,28.97,101.69,67.08,0.297,ok,4.902,13.775
181,2024-02-01 01:30:00,25604,R1,25.71,101.38,88.15,0.847,ok,5.408,13.57
182,2024-02-01 01:30:30,86566,R2,23.08,99.53,66.03,0.518,ok,4.264,12.327
183,2024-02-01 01:31:00,68623,R2,29.16,99.45,73.76,0.123,ok,5.697,14.147
184,2024-02-01 01:31:30,46491,R4,24.8,102.19,85.55,0.077,ok,5.384,14.766
185,2024-02-01 01:32:00,70117,R4,24.28,101.14,68.58,0.869,ok,5.076,14.33
186,2024-02-01 01:32:30,32302,R2,25.36,101.06,47.44,1.458,fail,5.515,10.504
187,2024-02-01 01:33:00,44601,R1,23.45,100.53,55.03,0.602,ok,2.351,10.707
188,2024-02-01 01:33:30,49784,R4,23.18,98.37,33.32,1.336,fail,3.48,9.286
189,2024-02-01 01:34:00,70162,R2,29.57,104.25,85.95,0.782,ok,3.746,13.8
190,2024-02-01 01:34:30,34093,R3,17.28,103.85,66.36,0.494,ok,5.811,11.828
191,2024-02-01 01:35:00,89153,R1,27.91,101.56,35.24,0.395,ok,4.313,10.752
192,2024-02-01 01:35:30,20173,R1,18.87,102.97,85.06,0.366,ok,5.119,12.611
193,2024-02-01 01:36:00,21022,R3,22.37,103.8,49.82,0.371,ok,6.018,11.271
194,2024-02-01 01:36:30,56350,R1,26.74,101.64,54.42,0.812,ok,4.768,10.285
195,2024-02-01 01:37:00,50889,R1,25.78,102.54,64.35,0.361,ok,3.205,11.758
196,2024-02-01 01:37:30,50429,R1,22.68,100.93,48.11,0.009,ok,3.388,9.418
197,2024-02-01 01:38:00,26450,R4,30.25,99.98,28.63,0.425,ok,6.611,14.597
198,2024-02-01 01:38:30,32738,R1,19.72,102.88,80.43,1.616,ok,4.819,12.316
199,2024-02-01 01:39:00,60117,R2,27.49,101.08,72.81,0.685,warn,5.263,14.682
200,2024-02-01 01:39:30,41717,R4,29.36,102.05,34.91,0.249,ok,5.195,11.026
201,2024-02-01 01:40:00,43511,R4,34.32,102.47,21.72,0.027,ok,6.915,12.154
202,2024-02-01 01:40:30,38642,R3,19.13,98.34,32.88,0.003,ok,7.289,11.623
203,2024-02-01 01:41:00,36252,R2,22.52,102.66,88.84,0.238,ok,4.794,13.226
204,2024-02-01 01:41:30,88927,R2,30.31,100.38,82.55,0.739,ok,5.645,14.134
205,2024-02-01 01:42:00,54364,R1,23.16,100.98,64.5,0.341,warn,6.09,14.226
206,2024-02-01 01:42:30,41569,R4,27.83,105.49,62.79,0.537,ok,4.023,12.114
207,2024-02-01 01:43:00,65609,R3,27.84,101.7,32.87,0.29,ok,4.874,11.767
208,2024-02-01 01:43:30,41721,R4,21.93,97.5,80.52,1.164,ok,4.792,14.415
209,2024-02-01 01:44:00,34523,R3,27.0,103.69,26.07,0.769,ok,4.491,8.575
210,2024-02-01 01:44:30,32958,R2,25.55,103.56,94.61,1.44,ok,5.209,14.069
211,2024-02-01 01:45:00,89269,R2,31.34,97.63,42.15,0.968,warn,4.77,12.583
212,2024-02-01 01:45:30,81376,R2,22.31,101.49,47.68,1.335,ok,6.362,11.964
213,2024-02-01 01:46:00,24858,R2,34.13,101.46,27.29,0.673,warn,4.374,12.304
214,2024-02-01 01:46:30,67595,R4,22.44,99.86,50.28,0.451,ok,5.804,13.224
215,2024-02-01 01:47:00,53028,R4,25.12,104.46,80.01,0.783,ok,5.04,11.427
216,2024-02-01 01:47:30,77654,R2,26.62,99.59,57.07,1.01,ok,4.979,12.238
217,2024-02-01 01:48:00,39516,R3,24.9,104.19,44.55,1.681,ok,6.467,12.68
218,2024-02-01 01:48:30,37652,R4,23.11,102.22,61.89,1.075,ok,3.51,10.114
219,2024-02-01 01:49:00,69593,R1,18.02,106.03,21.84,0.324,ok,4.741,7.873
220,2024-02-01 01:49:30,25535,R1,21.02,99.42,39.68,0.229,ok,7.349,10.645
221,2024-02-01 01:50:00,49914,R2,24.58,99.69,24.79,0.206,ok,5.169,8.843
222,2024-02-01 01:50:30,30149,R3,26.08,101.63,42.4,1.029,ok,5.312,10.359
223,2024-02-01 01:51:00,51645,R2,25.18,103.79,80.02,0.629,ok,3.743,11.711
224,2024-02-01 01:51:30,85158,R1,26.87,97.61,63.56,0.995,ok,6.687,15.093
225,2024-02-01 01:52:00,29111,R4,22.68,100.07,29.45,1.346,ok,6.177,12.312
226,2024-02-01 01:52:30,17228,R4,18.39,98.8,64.67,1.338,ok,5.144,10.096
227,2024-02-01 01:53:00,56852,R2,25.24,100.19,43.53,1.925,ok,6.117,12.046
228,2024-02-01 01:53:30,98816,R4,25.61,101.07,51.85,0.334,ok,4.667,10.815
229,2024-02-01 01:54:00,51699,R3,25.38,99.88,61.49,0.342,warn,4.242,11.754
230,2024-02-01 01:54:30,54477,R2,28.04,102.13,50.06,0.947,ok,6.926,13.077
231,2024-02-01 01:55:00,73641,R4,20.42,101.82,31.02,0.543,ok,4.065,9.411
232,2024-02-01 01:55:30,68937,R3,20.57,105.5,33.22,0.588,ok,5.469,10.247
233,2024-02-01 01:56:00,98201,R3,22.6,101.96,87.22,0.314,ok,6.121,13.804
234,2024-02-01 01:56:30,92775,R2,23.12,100.83,36.17,1.146,ok,3.578,8.91
235,2024-02-01 01:57:00,54535,R3,29.87,102.33,74.75,1.124,ok,4.201,12.838
236,2024-02-01 01:57:30,83555,R2,19.69,101.15,23.56,1.477,ok,5.161,9.203
237,2024-02-01 01:58:00,82997,R1,24.67,102.55,88.68,0.326,ok,5.738,14.312
238,2024-02-01 01:58:30,53517,R4,17.72,102.34,70.9,0.018,warn,7.349,14.372
239,2024-02-01 01:59:00,73015,R3,24.37,99.78,20.7,0.932,ok,5.687,11.012
240,2024-02-01 01:59:30,18483,R3,23.23,103.38,55.67,1.801,ok,3.534,10.403
241,2024-02-01 02:00:00,91366,R4,20.2,99.49,45.22,1.64,ok,4.387,9.385
242,2024-02-01 02:00:30,61663,R3,25.41,98.57,80.61,0.912,ok,6.576,13.888
243,2024-02-01 02:01:00,50318,R4,24.49,100.88,80.35,0.747,ok,6.378,14.213
244,2024-02-01 02:01:30,49032,R4,28.0,102.78,44.75,0.167,ok,6.299,13.631
245,2024-02-01 02:02:00,81411,R1,25.85,102.1,66.81,1.248,ok,5.021,11.821
246,2024-02-01 02:02:30,72646,R3,24.22,102.23,34.45,0.617,ok,5.05,12.66
247,2024-02-01 02:03:00,15108,R4,23.27,103.63,51.51,0.13,ok,6.731,10.921
248,2024-02-01 02:03:30,24907,R3,22.21,100.77,30.46,1.035,ok,4.948,7.918
249,2024-02-01 02:04:00,52906,R4,20.85,96.81,50.06,0.191,ok,5.316,10.113
250,2024-02-01 02:04:30,46873,R4,18.71,101.71,53.97,1.085,warn,5.215,10.198
251,2024-02-01 02:05:00,41266,R4,27.58,99.05,81.37,0.423,ok,5.788,12.932
252,2024-02-01 02:05:30,26246,R4,24.47,102.17,77.29,0.732,ok,7.351,15.9
253,2024-02-01 02:06:00,97182,R3,29.13,98.73,59.09,0.532,ok,4.448,11.796
254,2024-02-01 02:06:30,95037,R4,26.68,100.81,76.12,0.334,ok,5.113,12.821
255,2024-02-01 02:07:00,66478,R4,25.21,101.46,90.22,0.751,ok,4.221,12.388
256,2024-02-01 02:07:30,50298,R2,28.62,103.49,22.12,0.439,ok,3.442,9.912
257,2024-02-01 02:08:00,71364,R4,24.18,96.49,41.82,0.637,ok,5.265,13.768
258,2024-02-01 02:08:30,12701,R2,25.16,102.72,38.78,1.596,ok,5.026,11.538
259,2024-02-01 02:09:00,99142,R1,21.82,101.67,62.25,1.358,ok,4.806,10.629
260,2024-02-01 02:09:30,14929,R3,22.23,104.76,68.92,1.55,ok,4.8,10.729
261,2024-02-01 02:10:00,47197,R2,24.41,103.05,41.64,0.681,ok,5.326,10.395
262,2024-02-01 02:10:30,69853,R4,12.28,105.0,75.19,0.325,ok,6.676,9.06
263,2024-02-01 02:11:00,77893,R1,20.18,99.41,39.63,0.679,fail,5.949,12.101
264,2024-02-01 02:11:30,35859,R3,25.54,101.23,88.37,1.522,ok,5.422,13.686
265,2024-02-01 02:12:00,76371,R4,20.05,103.16,62.75,0.662,ok,4.058,10.241
266,2024-02-01 02:12:30,90499,R2,23.75,104.25,45.32,0.348,ok,3.578,7.603
267,2024-02-01 02:13:00,41486,R3,20.11,100.97,86.78,0.846,ok,4.745,11.333
268,2024-02-01 02:13:30,54507,R3,23.56,101.41,20.27,1.265,ok,6.801,11.646
269,2024-02-01 02:14:00,71890,R2,29.6,99.81,43.63,0.163,ok,3.867,12.502
270,2024-02-01 02:14:30,61183,R4,26.22,101.47,26.08,0.237,ok,6.926,14.674
271,2024-02-01 02:15:00,66095,R2,23.52,101.78,45.62,1.136,ok,5.559,13.014
272,2024-02-01 02:15:30,63166,R4,28.8,102.0,54.74,1.288,ok,3.874,11.757
273,2024-02-01 02:16:00,69783,R1,22.98,99.02,59.69,0.612,ok,5.225,10.745
274,2024-02-01 02:16:30,82111,R3,25.66,100.37,61.84,0.57,warn,5.014,11.546
275,2024-02-01 02:17:00,26565,R2,21.38,100.95,82.06,0.741,ok,4.29,10.847
276,2024-02-01 02:17:30,56492,R1,21.32,99.2,31.15,1.122,ok,6.517,12.26
277,2024-02-01 02:18:00,44159,R1,23.21,104.72,81.18,0.657,fail,4.427,11.265
278,2024-02-01 02:18:30,13531,R1,26.94,102.5,59.43,1.944,ok,5.846,13.719
279,2024-02-01 02:19:00,15367,R2,29.77,102.35,52.21,0.295,ok,5.031,14.059
280,2024-02-01 02:19:30,84857,R4,22.74,100.26,78.14,0.787,ok,6.492,12.571
281,2024-02-01 02:20:00,19078,R2,26.54,99.25,76.5,0.235,ok,6.171,14.823
282,2024-02-01 02:20:30,84085,R1,17.0,102.61,24.88,0.446,ok,5.007,8.104
283,2024-02-01 02:21:00,18674,R1,25.13,101.8,75.0,0.154,warn,4.645,13.345
284,2024-02-01 02:21:30,19189,R3,22.37,101.26,55.74,0.096,ok,4.674,11.51
285,2024-02-01 02:22:00,26264,R4,14.17,96.72,38.59,0.502,ok,6.022,9.812
286,2024-02-01 02:22:30,66312,R4,24.42,100.46,40.5,1.447,ok,6.267,13.156
287,2024-02-01 02:23:00,25521,R1,24.12,100.27,85.28,2.936,ok,6.788,14.227
288,2024-02-01 02:23:30,26633,R4,24.85,98.92,69.22,1.435,ok,5.107,12.806
289,2024-02-01 02:24:00,25730,R1,22.31,98.56,25.53,1.459,ok,4.733,9.872
