pm25;no2;wind
7.933668146194165;55.8698201346013;3.737299583473018
33.39812181254472;30.8057426150885;4.76687349804719
28.569509777513566;-3.626094182195658;4.914036547035741
22.21949411421489;56.81458357075489;2.831403485129939
50.94511834122296;40.374580575568025;1.9975827140972036
22.11281970986859;10.604435024801774;4.469116964467517
34.57852489364301;22.332110478435688;
27.513589974096156;18.066241999154066;2.614351855977975
42.26484882976568;26.865813406684207;3.6554592692456795
38.01501744809533;52.30661906900092;3.1232253717337355
21.399984207230112;1.9943543306092337;0.028998318165111225
;24.848873348837916;1.6480988262420866
8.903017924916039;31.667254175232088;5.013108029283467
26.39145700576005;28.958832725150337;3.378087369421867
32.855688729466934;18.04954130265405;4.599063456344679
24.257536266207833;47.848965683276674;2.282584219490614
41.80727273605312;27.618175806446782;1.8322938714324448
26.741339069577755;25.691881803209185;4.583086084053108
39.96893095166065;35.19223967325072;5.444704620515386
23.042296792039153;25.795730880308554;2.1909559516378287
11.085551353774967;21.694639043788975;5.026651662558562
17.50011778043784;;2.0353871879075913
24.613617928820307;62.85091888562943;1.0445627176890984
16.005445135033046;41.8987107187245;4.378769945673217
5.1392066258816556;24.265209820365538;2.067584780365627
0.9719689546561625;49.070253857382184;
37.16689137070165;37.85218581140672;1.7172163994709977
29.62399409166464;30.57769674427915;2.978251309792152
;14.56420966839007;0.9490581980383612
27.02028321134975;17.58312875300078;4.3912926181937975
;44.52711634750902;4.222300309271573
34.53200431679694;41.2836211170393;4.220990396007748
4.128672649472584;9.405426276621196;5.311541994588125
-0.009114732183270746;23.88514547305214;4.956229411125671
22.58020593835873;40.19939324094304;2.1385318553152146
26.556378014704258;46.68598474893965;4.511196845236112
14.390629898188845;37.7164118253402;5.166843372008746
5.880047113852541;23.155079205973365;4.721255397955978
32.08798231744797;33.54004546920597;4.833611586005018
20.062855562711942;26.83836298129664;3.274116657892594
33.32906157752473;35.72992759355202;2.5277556990666525
40.668458922601076;52.17142228256358;3.14815544422555
5.756978099355493;18.266497235335308;2.4522190493795897
27.55981748405415;34.214880160491006;5.005047440875853
27.99511716830296;28.54900153245214;3.7799997108896854
33.9331082880052;26.057791250107485;4.735592571143406
18.59904876111544;27.902474452592884;1.3268340169246402
25.66996832105732;49.703878252259734;2.83029707908579
33.804013342948394;38.692808120524234;1.9621369585213064
30.253010570034157;22.812761834365006;1.0614235961054121
43.70737038198574;39.744515362965515;3.9498566886354682
14.578564365678037;21.618229928569352;1.903231450378069
27.484293469168176;;
23.964602177240575;-4.569400013631842;2.0427502347919297
22.521809514708806;37.51173384775486;
32.05766499520538;25.733681572527253;4.383259244662969
26.387734873510986;44.96166239510844;2.0649412865059484
12.208596616754898;35.806836279318816;2.819430215235582
36.432490903091036;33.9079742181235;4.292598523784113
32.08311418447181;23.236573816098232;4.522446239363546
42.69629123534562;37.824662747365345;2.9090430224729396
;53.27658746614632;3.9429505261023556
22.437732898116032;-0.2889988350465664;4.72610280797344
22.529598623555493;27.7531211281465;1.9148412982879703
;50.17773586935076;2.4294598067622775
15.79465614317791;12.817720261500508;2.939228307262699
14.141352710929201;32.002652577823355;4.1702409355497085
27.644509670051317;19.75005999258403;3.7802919345007027
7.070986332376641;25.985763883725326;3.59691661608489
29.184464163128474;3.40184217836196;1.9579662071147352
30.6362210201019;44.770982457409815;4.806345370875574
22.04327397021816;32.25895449922934;2.75160867461263
41.89649940045339;8.333793199025465;3.100175367492672
38.53566771150156;36.27932192331134;3.7929601097774315
15.661457675292336;33.120013397933675;6.45948677626743
32.869142787026746;19.66762204498384;
36.814498191339275;59.522986985313075;2.4634740827868
25.993224175176856;37.741440644443955;2.9381548469440633
19.81826243372542;49.353304728076594;5.241428153726073
11.694553195737035;;3.7238713385048277
18.30126724786304;5.624748005562548;4.063836756423199
11.961900620873426;-4.854015890883694;4.710287746409613
35.949593682209624;14.791833459168615;5.191207136013986
21.93831658486785;50.21808097038969;2.4953378364972476
31.259821371741936;22.35234016052123;4.284189699931052
40.12362263051339;45.61796903629923;5.229009774188704
27.546146743230857;12.503331848274243;3.8087981503824593
39.12489836880932;20.061250601594313;2.271625661409859
20.793290596928983;22.22263794421456;1.9778852116160714
29.637470556881752;33.377356233959844;4.17766863493205
27.46488329441197;9.717196980029527;1.7705625091669788
16.581811425456554;18.08444250193449;2.2803839930417906
21.287945130909016;26.502737053444957;2.765230994250305
41.98227014561046;9.856761668768907;3.920648165092172
20.86155388240243;3.6061057294960115;4.37528109780812
5.048351611956484;30.4284320049699;2.4349744503487107
20.845163689232052;10.087705942933976;1.5549371447208409
15.964846604657119;48.219071492373246;4.724394202208734
30.47107358784458;48.63150172561283;4.5134281139118535
32.37752599134214;21.248420269874543;4.204084749329277
29.297547034685742;39.03027708836254;4.062913382283104
20.08628715364128;31.03552501336773;2.904078948123137
25.710205999579497;46.01705024733273;3.2335848186264697
21.21674141030932;23.12598731209183;3.6137681000546222
7.638039186857998;37.65651499154049;2.2356222268784833
23.65477644710786;34.67679830876471;4.075179769452467
56.639945337631175;33.91214777870397;3.6788189614620177
12.648991562524088;20.7614377576543;3.296921914647069
2.741860623336713;47.78560911835832;4.868761936818737
42.0873205691681;23.880574213960433;3.348429918450754
30.383842857419303;;4.489439852244946
28.575285653987308;19.19760398228913;1.7169740723292495
20.69707968286377;20.103366606823954;4.760314671069849
27.715035281793405;26.40410784614927;4.406266223297495
25.621211075500003;36.746240567716576;6.742726911706619
40.729200013225324;41.750300217318824;5.90135553875024
36.00342490070585;31.929590237738044;4.904531228676303
32.22686974159497;51.244078582257856;2.6918401042763316
16.807372605160367;31.765070966687386;2.1721140686588067
27.747515569373164;3.0667678259761573;
17.61502902868287;12.683087680061181;4.264224941240252
39.741610108426116;40.50031689988464;5.441356096292725
16.42021050239644;25.11963740153928;1.683639273769977
23.38587180472814;24.093892155286795;2.234877050617458
11.958875862389647;15.533022098805496;3.5501117305624597
19.022378821797986;23.99616553069752;
18.886843292159686;24.218834809098944;2.865781797059311
23.16736915530068;37.35896785193625;5.367143782004758
14.204455258773887;26.330497024750613;4.582186944180347
39.58754430938897;49.14751505801523;4.744297844674789
22.75522039993041;20.175754442945532;2.0232537289353614
18.596568128158918;33.06648164806995;0.8811251644244353
34.23624092274415;5.163449093214716;2.8564616720596376
50.948787876281855;;0.008590089486202324
20.149168869084285;8.688216622766518;4.178894188738207
22.058149790527278;38.550381750705355;4.621056609615199
16.140477404334593;2.3904419296910504;2.321508210357063
32.944341227154595;14.496960218954914;4.373147607819332
36.46445926615195;42.56809842368085;4.365041325848834
24.44346367655556;53.46486509572213;1.818245276419809
19.739594108668328;-10.744643957293853;2.900230033961398
31.407522658707876;13.652555535265762;2.7982103387095703
;57.4430984518568;4.899218355389706
43.648509602422976;32.1302949195158;4.59854796020646
18.009601341660968;14.517937705955198;4.358443213055231
35.22802819689118;52.15544045828594;2.658167259755987
26.269383827806795;38.78130661510671;5.548565391331035
4.188643191030167;31.65028072563812;3.771810759207927
43.26645558546171;1.242705871840304;4.243355784562151
28.569764123525985;61.4398093570319;6.095940559167598
32.2816487010717;33.93571444290096;4.493551330455906
36.35581019875263;25.3551048201811;3.320340772398303
32.15267450855325;51.92613181622197;2.7529209202572726
13.396089161742347;16.249708707474156;0.8991743486079704
33.09614489000408;13.596667861045354;1.1504034704535044
30.959566704401794;15.40171847451869;4.783691168129914
4.961913698888864;;0.5361821001830425
44.99244696277058;30.401560991325532;5.016938157061935
20.472105809557856;39.60211760988446;4.705090340805606
;11.234372661678506;2.2025282151399272
20.96799661485916;34.549280059953404;3.7723671339907017
18.601462557594196;20.961597338293775;4.36429249778175
24.052937102457523;28.3795659574719;3.637942163387779
50.46069466712753;48.137159160976665;5.346835284470893
49.1553205571797;37.39286437073769;1.4118561775613268
18.585604063913532;38.641603790999;4.256248866107757
39.96810561597522;20.758317899205757;2.5866274130783236
25.280407607027147;58.882051725306155;0.8928161057359167
49.21977885167061;40.081212609022046;1.7596602128317946
;23.627837454795404;2.713271847305145
;47.1163699383976;3.5348819002663414
25.976584662714796;38.53417527724403;2.148370507221366
32.30067522602102;11.054842893448317;2.740856033704093
30.80208072017573;33.00036848912504;2.9060465701870113
11.768371827067803;15.477456292066522;
27.493760690629365;-0.6005449784853347;2.6501649665657063
17.179825690110746;23.509621302532118;4.359432428469676
18.64367397058039;47.0105741647221;5.973441406627561
38.374626343830755;;3.812500166498252
27.444985337835572;22.339130755259646;3.6974476165237786
13.521864254604393;34.71136546800801;0.24713300208980726
;50.17773586935076;2.4294598067622775
17.61502902868287;12.683087680061181;4.264224941240252
32.34578505239296;48.41167813671919;2.900190091453436
31.259821371741936;22.35234016052123;4.284189699931052
50.94511834122296;40.374580575568025;1.9975827140972036
36.44780571767548;66.17158371060862;2.6316696277153344
24.37946440644794;18.42699931662441;2.8822884701205043
23.042296792039153;25.795730880308554;2.1909559516378287
21.605993003123626;31.8731648768635;3.296892603252275
16.538830171254965;30.708211262979045;1.767852725240052
