record_id,timestamp,device_id,region,temp,pressure,humidity,vibration,status,power_kw,load_score
23,2024-02-01 00:11:00,48433,R1,22.58,102.84,21.63,0.691,fail,6.931,9.913
24,2024-02-01 00:11:30,41099,R1,20.46,100.89,25.85,2.148,warn,5.455,9.702
25,2024-02-01 00:12:00,85360,R2,22.58,101.12,48.65,0.146,ok,5.233,13.645
26,2024-02-01 00:12:30,80128,R3,21.21,101.41,80.2,1.134,ok,5.864,12.959
27,2024-02-01 00:13:00,98285,R1,22.62,101.96,58.18,0.464,ok,5.464,12.263
28,2024-02-01 00:13:30,58568,R4,21.22,104.26,68.64,1.539,fail,7.172,14.063
29,2024-02-01 00:14:00,51017,R2,19.24,99.96,74.49,1.097,ok,4.634,10.783
30,2024-02-01 00:14:30,93182,R3,21.05,99.91,24.09,0.818,ok,4.825,9.14
31,2024-02-01 00:15:00,72986,R4,22.51,103.43,65.15,1.81,ok,4.909,12.695
32,2024-02-01 00:15:30,99491,R4,24.91,99.79,37.82,0.011,ok,6.178,13.111
33,2024-02-01 00:16:00,60359,R4,28.54,103.14,65.37,1.352,ok,6.001,15.172
34,2024-02-01 00:16:30,93001,R3,23.34,104.19,83.57,0.559,ok,4.087,11.931
35,2024-02-01 00:17:00,22526,R4,16.04,98.86,84.12,1.37,ok,6.347,14.831
36,2024-02-01 00:17:30,24607,R2,28.93,102.97,91.23,0.946,fail,5.39,15.373
37,2024-02-01 00:18:00,59739,R4,27.53,102.5,67.18,0.631,ok,3.802,13.0
38,2024-02-01 00:18:30,63105,R2,22.97,102.89,91.34,0.392,ok,5.445,14.145
39,2024-02-01 00:19:00,97182,R1,20.12,105.79,50.32,1.465,ok,4.952,10.624
40,2024-02-01 00:19:30,75307,R1,22.12,98.04,61.73,0.996,warn,5.711,12.691
41,2024-02-01 00:20:00,34612,R1,21.42,99.67,79.59,0.2,ok,6.572,14.659
42,2024-02-01 00:20:30,92706,R2,23.96,103.81,90.28,0.847,ok,5.238,13.787
43,2024-02-01 00:21:00,70222,R1,15.81,102.17,50.57,1.606,ok,5.958,8.758
44,2024-02-01 00:21:30,23176,R3,24.6,103.44,50.47,0.902,ok,4.656,13.545
45,2024-02-01 00:22:00,39536,R3,24.57,98.93,89.09,0.004,ok,2.986,11.989
46,2024-02-01 00:22:30,65134,R3,19.42,103.29,94.43,1.417,ok,5.45,12.087
47,2024-02-01 00:23:00,84303,R1,29.31,102.93,29.46,1.485,ok,6.649,12.038
48,2024-02-01 00:23:30,14869,R2,17.96,101.31,47.75,0.504,ok,6.634,10.843
49,2024-02-01 00:24:00,37105,R2,16.73,99.55,93.69,1.103,ok,5.173,12.887
50,2024-02-01 00:24:30,76879,R3,17.95,97.37,39.71,0.983,ok,4.487,9.128
51,2024-02-01 00:25:00,67551,R1,22.89,100.34,79.85,0.673,ok,5.73,13.104
52,2024-02-01 00:25:30,61565,R1,26.74,100.55,88.4,1.558,ok,4.549,15.685
53,2024-02-01 00:26:00,53837,R4,18.72,101.93,66.66,0.14,ok,4.782,9.757
54,2024-02-01 00:26:30,21395,R4,21.26,104.74,94.81,1.469,ok,3.386,10.519
55,2024-02-01 00:27:00,82130,R1,26.34,105.99,23.42,1.166,ok,3.555,8.183
56,2024-02-01 00:27:30,20230,R2,22.52,105.92,88.97,0.472,ok,3.548,12.941
57,2024-02-01 00:28:00,39895,R2,24.37,101.45,46.28,0.988,ok,4.348,12.99
58,2024-02-01 00:28:30,57201,R3,19.83,103.75,91.23,0.59,ok,4.959,12.649
59,2024-02-01 00:29:00,36313,R3,15.59,103.59,91.62,0.757,ok,5.371,12.036
60,2024-02-01 00:29:30,54460,R2,27.82,102.55,48.15,1.467,ok,4.529,10.5
61,2024-02-01 00:30:00,45251,R4,23.58,100.28,92.26,0.392,ok,4.885,13.112
62,2024-02-01 00:30:30,58450,R4,30.16,96.01,60.76,0.932,ok,6.321,16.248
63,2024-02-01 00:31:00,97596,R2,23.14,98.86,51.38,0.467,ok,5.388,12.63
64,2024-02-01 00:31:30,97936,R3,20.55,103.7,47.52,1.08,ok,6.02,10.504
65,2024-02-01 00:32:00,36415,R3,21.05,101.65,50.76,0.442,ok,5.705,11.108
66,2024-02-01 00:32:30,98076,R1,28.09,103.69,52.72,0.278,ok,6.319,13.493
67,2024-02-01 00:33:00,75283,R3,23.44,104.0,84.7,0.953,ok,3.994,11.219
68,2024-02-01 00:33:30,36608,R3,21.23,100.21,30.69,1.426,ok,4.197,9.331
69,2024-02-01 00:34:00,93117,R2,26.95,100.61,73.19,0.769,ok,6.955,16.263
70,2024-02-01 00:34:30,16734,R1,23.72,99.8,78.13,0.566,ok,4.235,12.338
71,2024-02-01 00:35:00,33869,R1,21.21,101.4,94.24,0.68,warn,5.92,12.325
72,2024-02-01 00:35:30,36270,R4,23.41,99.65,21.1,1.134,ok,5.659,12.318
73,2024-02-01 00:36:00,54703,R2,24.65,98.56,76.53,0.47,ok,6.125,14.643
74,2024-02-01 00:36:30,83214,R2,23.01,99.33,29.48,0.404,ok,2.095,7.29
75,2024-02-01 00:37:00,63813,R3,22.92,100.35,60.44,0.407,ok,5.448,10.588
76,2024-02-01 00:37:30,33745,R4,26.65,100.26,72.96,0.106,ok,4.963,13.727
77,2024-02-01 00:38:00,99234,R2,19.2,100.33,75.12,1.483,ok,4.798,11.464
78,2024-02-01 00:38:30,22804,R3,23.71,99.49,70.4,0.077,warn,5.216,12.282
79,2024-02-01 00:39:00,86362,R4,20.84,98.77,49.91,1.691,ok,4.856,11.293
80,2024-02-01 00:39:30,64350,R3,25.97,100.94,24.4,0.299,ok,4.525,10.99
81,2024-02-01 00:40:00,64003,R3,27.75,100.07,84.05,0.993,ok,3.377,12.034
82,2024-02-01 00:40:30,72172,R2,25.19,100.78,41.95,1.372,ok,4.817,10.916
83,2024-02-01 00:41:00,97458,R3,25.05,101.23,84.56,0.972,ok,2.864,11.463
84,2024-02-01 00:41:30,25647,R1,20.69,99.76,87.63,0.203,ok,5.725,14.212
85,2024-02-01 00:42:00,90028,R4,25.24,103.75,42.29,0.114,ok,6.036,12.886
86,2024-02-01 00:42:30,15225,R1,25.38,100.41,64.66,1.001,ok,7.492,14.327
87,2024-02-01 00:43:00,80746,R4,24.43,106.95,55.34,0.861,warn,3.87,11.182
88,2024-02-01 00:43:30,24741,R3,22.93,99.7,23.14,0.5,ok,3.785,9.06
89,2024-02-01 00:44:00,31661,R3,23.03,101.07,87.84,0.078,ok,5.291,13.555
90,2024-02-01 00:44:30,31270,R4,19.17,102.6,64.8,0.996,ok,5.895,12.66
91,2024-02-01 00:45:00,78961,R1,22.45,101.64,58.31,0.899,ok,5.944,12.878
92,2024-02-01 00:45:30,42518,R2,17.09,97.44,65.58,1.416,ok,6.618,12.146
93,2024-02-01 00:46:00,83490,R3,22.78,98.2,51.62,0.851,ok,3.936,9.672
94,2024-02-01 00:46:30,60621,R4,19.95,100.79,55.53,0.542,ok,5.519,12.187
95,2024-02-01 00:47:00,95971,R3,28.44,100.91,62.2,0.63,ok,6.143,13.101
96,2024-02-01 00:47:30,92193,R4,22.77,102.04,56.74,1.44,ok,3.318,10.019
97,2024-02-01 00:48:00,60585,R1,25.1,102.15,62.99,1.245,ok,7.95,14.122
98,2024-02-01 00:48:30,41431,R1,20.91,100.66,54.54,1.334,ok,5.035,9.465
99,2024-02-01 00:49:00,25035,R2,25.45,104.15,49.38,0.78,ok,3.228,10.495
100,2024-02-01 00:49:30,67075,R3,18.9,103.52,87.03,0.426,ok,6.078,12.625
101,2024-02-01 00:50:00,70806,R1,25.27,100.6,59.36,1.208,ok,4.107,9.479
102,2024-02-01 00:50:30,69659,R4,21.77,99.38,23.17,0.41,ok,6.894,10.75
103,2024-02-01 00:51:00,89105,R4,22.07,104.36,69.98,1.014,ok,4.594,12.479
104,2024-02-01 00:51:30,35443,R1,24.24,97.94,91.44,0.406,ok,5.365,14.347
105,2024-02-01 00:52:00,80975,R3,21.47,101.52,40.27,1.154,ok,5.28,10.524
106,2024-02-01 00:52:30,59870,R1,20.03,98.64,63.17,0.195,ok,6.39,14.505
107,2024-02-01 00:53:00,72686,R4,24.41,101.03,31.61,0.007,ok,7.058,12.796
108,2024-02-01 00:53:30,98446,R3,26.73,100.77,27.66,0.238,ok,5.145,10.206
109,2024-02-01 00:54:00,87816,R3,23.71,98.4,63.54,0.068,warn,4.918,10.74
110,2024-02-01 00:54:30,99710,R3,17.26,101.5,21.68,1.472,ok,4.483,7.432
111,2024-02-01 00:55:00,52728,R2,22.74,100.41,23.7,0.241,ok,4.936,8.57
112,2024-02-01 00:55:30,48218,R2,21.48,102.33,23.98,0.089,ok,3.207,7.255
113,2024-02-01 00:56:00,66371,R4,21.94,98.4,87.21,0.003,ok,5.523,13.052
114,2024-02-01 00:56:30,84181,R3,25.33,100.01,45.36,1.098,ok,6.231,11.317
115,2024-02-01 00:57:00,96926,R4,17.8,97.32,91.44,1.14,ok,7.039,13.685
116,2024-02-01 00:57:30,40072,R3,23.4,101.17,76.55,0.172,ok,6.422,14.04
117,2024-02-01 00:58:00,63251,R2,31.78,102.62,53.14,1.215,ok,6.316,13.134
118,2024-02-01 00:58:30,82288,R4,21.31,101.04,83.35,2.457,ok,4.607,10.662
119,2024-02-01 00:59:00,90184,R3,28.78,104.81,67.77,0.364,ok,5.62,13.778
120,2024-02-01 00:59:30,44002,R1,18.47,102.16,92.26,0.123,ok,4.055,11.787
121,2024-02-01 01:00:00,21437,R3,23.28,101.14,82.18,0.143,fail,5.913,13.581
122,2024-02-01 01:00:30,80099,R3,19.69,100.91,64.19,0.792,ok,4.366,10.693
123,2024-02-01 01:01:00,42842,R3,23.11,99.73,32.48,0.732,ok,4.42,8.821
124,2024-02-01 01:01:30,17038,R3,23.09,106.62,66.26,1.227,warn,4.945,14.304
125,2024-02-01 01:02:00,42305,R3,28.33,99.27,41.43,0.567,ok,6.308,14.833
126,2024-02-01 01:02:30,28016,R1,21.53,103.52,44.11,0.639,ok,5.055,11.049
127,2024-02-01 01:03:00,87762,R2,27.17,101.65,77.5,0.403,ok,3.873,12.286
128,2024-02-01 01:03:30,66563,R4,27.24,96.88,25.06,1.098,ok,7.08,12.228
129,2024-02-01 01:04:00,18624,R1,31.85,104.29,49.66,1.022,ok,3.878,12.497
130,2024-02-01 01:04:30,29601,R4,21.62,101.27,46.48,1.852,ok,4.852,8.417
131,2024-02-01 01:05:00,17001,R4,23.36,99.48,78.49,0.056,ok,5.682,13.528
132,2024-02-01 01:05:30,36861,R1,27.63,100.68,44.7,0.309,ok,7.47,13.606
133,2024-02-01 01:06:00,99206,R3,22.17,100.45,28.4,0.786,ok,4.27,8.392
134,2024-02-01 01:06:30,70806,R1,19.16,101.53,49.86,0.953,warn,5.426,12.299
135,2024-02-01 01:07:00,14284,R3,30.43,98.8,53.07,0.31,ok,5.688,13.292
136,2024-02-01 01:07:30,36559,R1,19.85,98.71,26.44,0.629,ok,6.569,12.417
137,2024-02-01 01:08:00,30678,R1,22.82,99.59,55.56,0.215,ok,4.893,11.622
138,2024-02-01 01:08:30,38683,R2,26.8,106.88,23.28,1.241,warn,5.425,10.361
139,2024-02-01 01:09:00,44193,R2,23.48,98.69,47.17,0.622,ok,3.811,11.213
140,2024-02-01 01:09:30,83807,R2,21.58,100.02,72.73,0.155,ok,4.819,10.415
141,2024-02-01 01:10:00,51715,R2,24.06,102.13,39.13,1.138,ok,4.23,10.073
142,2024-02-01 01:10:30,20595,R4,21.32,100.25,37.09,0.001,ok,3.971,9.438
143,2024-02-01 01:11:00,95197,R3,25.63,102.4,21.61,0.553,ok,4.344,9.032
144,2024-02-01 01:11:30,13510,R3,22.59,104.19,82.43,0.659,ok,6.303,14.575
145,2024-02-01 01:12:00,16480,R4,20.24,99.12,86.8,2.271,ok,3.672,11.584
146,2024-02-01 01:12:30,84740,R1,28.23,102.16,31.75,1.098,ok,3.614,11.593
147,2024-02-01 01:13:00,99203,R4,19.92,107.17,55.06,0.392,ok,4.664,9.785
148,2024-02-01 01:13:30,91127,R1,20.63,102.59,89.16,0.243,ok,5.279,11.395
149,2024-02-01 01:14:00,49200,R2,28.91,97.6,66.58,0.778,ok,5.913,13.999
150,2024-02-01 01:14:30,70910,R3,17.47,100.23,80.13,1.112,ok,2.708,8.956
151,2024-02-01 01:15:00,19605,R1,17.86,102.45,28.82,0.133,ok,4.952,8.479
152,2024-02-01 01:15:30,66410,R4,24.95,100.19,76.34,0.054,ok,4.941,11.262
153,2024-02-01 01:16:00,28794,R4,22.67,95.58,72.42,0.31,ok,4.423,11.182
154,2024-02-01 01:16:30,90204,R3,22.45,101.17,43.18,1.045,ok,7.345,13.356
155,2024-02-01 01:17:00,57375,R1,26.21,98.93,36.72,0.011,ok,5.309,9.846
156,2024-02-01 01:17:30,57765,R4,24.15,100.41,47.06,1.559,ok,5.855,9.753
157,2024-02-01 01:18:00,40628,R2,19.59,100.42,70.21,0.943,ok,8.004,14.456
158,2024-02-01 01:18:30,20321,R3,22.5,98.67,62.92,0.427,ok,5.439,12.506
159,2024-02-01 01:19:00,98227,R2,23.82,104.27,78.07,1.37,ok,5.62,14.319
160,2024-02-01 01:19:30,43805,R2,24.32,100.74,44.15,0.724,fail,6.368,11.892
161,2024-02-01 01:20:00,72486,R2,18.47,102.54,42.57,0.587,ok,6.178,12.606
162,2024-02-01 01:20:30,49664,R2,22.65,104.06,40.24,1.043,ok,3.22,8.399
163,2024-02-01 01:21:00,29922,R3,16.28,102.58,86.68,0.506,ok,5.305,11.719
164,2024-02-01 01:21:30,86556,R2,23.12,101.27,55.95,0.115,ok,4.767,9.171
165,2024-02-01 01:22:00,72013,R3,27.15,103.88,65.38,0.283,ok,6.567,14.01
166,2024-02-01 01:22:30,64988,R2,23.85,103.56,54.89,0.367,ok,6.451,11.086
167,2024-02-01 01:23:00,15868,R4,22.22,102.01,46.63,1.018,ok,4.195,9.012
168,2024-02-01 01:23:30,15860,R2,19.62,101.92,25.69,1.284,ok,6.187,8.984
169,2024-02-01 01:24:00,62229,R3,28.54,101.91,80.13,0.057,ok,5.195,14.812
170,2024-02-01 01:24:30,69306,R4,23.35,103.35,50.55,1.619,ok,6.968,13.557
171,2024-02-01 01:25:00,93004,R4,19.67,102.79,49.5,1.008,ok,4.098,10.239
172,2024-02-01 01:25:30,85719,R4,20.65,100.17,64.95,0.771,ok,5.439,11.05
173,2024-02-01 01:26:00,79776,R3,26.3,101.98,78.1,1.227,ok,4.028,13.309
174,2024-02-01 01:26:30,17482,R2,25.66,104.6,30.38,1.177,ok,6.572,12.626
175,2024-02-01 01:27:00,85481,R1,27.85,103.74,61.56,0.847,ok,4.632,13.314
176,2024-02-01 01:27:30,92610,R1,25.88,103.54,62.04,1.386,ok,6.51,12.355
177,2024-02-01 01:28:00,44513,R3,23.03,101.09,79.48,1.421,ok,4.111,13.024
178,2024-02-01 01:28:30,15757,R2,24.63,101.98,54.99,0.179,ok,5.818,14.412
179,2024-02-01 01:29:00,82089,R1,23.47,102.14,61.29,1.02,ok,4.228,10.98
180,2024-02-01 01:29:30,72321,R1,19.39,102.99,43.9,1.52,fail,6.257,12.28
181,2024-02-01 01:30:00,34252,R3,31.02,97.89,94.97,0.833,ok,6.125,14.209
182,2024-02-01 01:30:30,43006,R4,20.51,103.44,91.93,0.003,ok,4.419,12.466
183,2024-02-01 01:31:00,59210,R4,17.05,103.84,59.74,1.482,ok,7.109,12.0
184,2024-02-01 01:31:30,55307,R1,24.24,103.67,56.19,1.157,ok,5.648,12.729
185,2024-02-01 01:32:00,31224,R1,28.01,102.84,75.11,0.408,ok,5.316,12.216
186,2024-02-01 01:32:30,25794,R2,23.84,102.65,77.98,0.464,fail,5.655,13.081
187,2024-02-01 01:33:00,43122,R3,20.76,100.21,22.73,0.175,ok,4.166,8.808
188,2024-02-01 01:33:30,25570,R2,25.92,99.66,25.16,0.483,ok,4.995,10.403
189,2024-02-01 01:34:00,47931,R4,23.28,99.16,40.45,0.325,ok,6.414,10.665
190,2024-02-01 01:34:30,35545,R1,21.3,102.08,42.37,0.182,ok,6.001,9.338
191,2024-02-01 01:35:00,68950,R3,23.98,102.07,92.24,0.805,ok,6.152,13.665
192,2024-02-01 01:35:30,81811,R4,24.0,106.37,38.32,1.167,ok,5.661,9.639
193,2024-02-01 01:36:00,13076,R3,24.89,100.78,44.92,0.682,ok,3.311,10.274
194,2024-02-01 01:36:30,85262,R1,22.29,102.96,23.63,0.816,ok,6.055,10.891
195,2024-02-01 01:37:00,40944,R2,22.98,98.85,51.72,0.015,ok,6.147,12.636
196,2024-02-01 01:37:30,81215,R2,23.27,99.06,42.17,0.006,ok,5.385,13.353
197,2024-02-01 01:38:00,33947,R2,29.42,99.79,34.0,1.301,ok,7.387,12.532
198,2024-02-01 01:38:30,40300,R4,21.39,102.68,77.8,0.482,ok,7.056,12.224
199,2024-02-01 01:39:00,42026,R3,17.58,101.56,81.23,0.102,ok,6.416,11.333
200,2024-02-01 01:39:30,40651,R4,23.59,102.06,81.31,1.236,ok,4.065,13.701
201,2024-02-01 01:40:00,46381,R4,24.93,99.72,45.76,1.414,ok,4.501,9.611
202,2024-02-01 01:40:30,50158,R3,21.86,102.33,54.8,0.681,ok,4.649,11.923
203,2024-02-01 01:41:00,68578,R1,25.8,101.01,60.22,0.683,ok,4.004,12.232
204,2024-02-01 01:41:30,24071,R1,20.21,99.52,33.51,1.042,ok,6.463,10.48
205,2024-02-01 01:42:00,48037,R2,22.68,100.8,40.54,0.775,ok,4.253,8.729
206,2024-02-01 01:42:30,44823,R3,31.25,104.35,25.71,0.958,ok,6.73,14.145
207,2024-02-01 01:43:00,36549,R4,27.43,101.0,51.8,1.453,fail,5.825,13.329
208,2024-02-01 01:43:30,59289,R3,19.01,101.54,28.69,1.184,ok,4.531,6.665
209,2024-02-01 01:44:00,97461,R4,13.33,101.67,82.24,0.545,ok,5.99,12.188
210,2024-02-01 01:44:30,36423,R2,20.28,106.32,57.38,1.591,ok,5.48,12.122
211,2024-02-01 01:45:00,45756,R1,23.21,102.3,94.3,1.072,ok,7.495,16.03
212,2024-02-01 01:45:30,24965,R4,29.88,100.82,43.53,0.834,ok,4.816,10.708
213,2024-02-01 01:46:00,12821,R3,24.86,98.46,59.4,1.239,ok,5.133,13.12
214,2024-02-01 01:46:30,17925,R2,21.31,97.82,27.83,1.051,ok,7.78,12.122
215,2024-02-01 01:47:00,10682,R1,23.42,103.09,34.11,0.228,ok,6.299,12.296
216,2024-02-01 01:47:30,50843,R4,24.98,99.42,86.74,0.768,ok,4.335,13.461
217,2024-02-01 01:48:00,29869,R3,32.66,98.57,53.87,0.852,ok,4.892,13.237
218,2024-02-01 01:48:30,57663,R3,19.71,102.41,36.37,0.898,ok,3.753,8.467
219,2024-02-01 01:49:00,80909,R4,26.23,99.57,94.23,1.273,ok,5.172,13.746
220,2024-02-01 01:49:30,37564,R4,26.11,98.69,43.0,1.061,ok,3.291,12.465
221,2024-02-01 01:50:00,38133,R1,18.96,97.71,41.51,1.316,warn,5.417,10.716
222,2024-02-01 01:50:30,10756,R2,28.42,95.85,61.25,1.354,ok,5.548,13.22
223,2024-02-01 01:51:00,26820,R4,23.08,105.33,89.79,0.182,ok,5.787,12.058
224,2024-02-01 01:51:30,52457,R2,18.91,101.94,55.84,0.559,ok,4.293,11.269
225,2024-02-01 01:52:00,40548,R3,21.22,100.85,58.19,0.704,ok,3.742,8.43
226,2024-02-01 01:52:30,95849,R4,21.79,99.76,50.34,1.765,ok,4.214,10.427
227,2024-02-01 01:53:00,83505,R2,24.01,97.7,49.32,0.906,ok,5.699,11.254
228,2024-02-01 01:53:30,62132,R1,23.62,100.29,72.64,0.111,ok,4.72,11.472
229,2024-02-01 01:54:00,28962,R1,25.32,101.67,38.99,1.302,ok,4.967,12.76
230,2024-02-01 01:54:30,53110,R4,26.26,100.83,70.39,1.743,ok,7.125,14.902
231,2024-02-01 01:55:00,32190,R2,25.34,104.45,25.36,0.881,ok,4.583,9.832
232,2024-02-01 01:55:30,50860,R3,22.29,105.04,49.62,1.462,warn,4.627,9.483
233,2024-02-01 01:56:00,19045,R3,24.97,101.06,56.38,0.52,ok,5.033,12.246
234,2024-02-01 01:56:30,39759,R2,30.99,101.77,67.65,0.917,ok,2.666,12.512
235,2024-02-01 01:57:00,11688,R3,26.89,99.58,87.27,0.217,ok,5.241,14.241
236,2024-02-01 01:57:30,63333,R4,21.35,102.22,44.8,1.084,ok,6.416,10.474
237,2024-02-01 01:58:00,79073,R1,19.58,104.03,46.46,0.492,ok,5.898,11.307
238,2024-02-01 01:58:30,27267,R2,25.0,103.44,33.73,0.101,ok,7.19,10.888
239,2024-02-01 01:59:00,40681,R2,26.01,102.54,66.37,1.172,ok,6.327,14.438
240,2024-02-01 01:59:30,90321,R3,19.09,108.03,50.97,0.373,ok,4.094,10.159
241,2024-02-01 02:00:00,46959,R3,25.89,101.04,79.43,0.41,ok,5.318,13.063
242,2024-02-01 02:00:30,50840,R2,30.78,98.66,47.22,0.939,ok,4.486,13.804
243,2024-02-01 02:01:00,87906,R1,18.16,100.96,40.3,0.201,ok,5.328,9.741
244,2024-02-01 02:01:30,69940,R4,25.13,103.36,48.1,0.61,ok,4.426,10.964
245,2024-02-01 02:02:00,12663,R1,24.17,98.42,94.6,1.039,warn,5.446,13.928
246,2024-02-01 02:02:30,15720,R3,15.59,100.48,28.78,2.237,ok,5.963,7.172
247,2024-02-01 02:03:00,89347,R3,22.49,101.54,30.53,1.537,ok,5.947,11.836
248,2024-02-01 02:03:30,42967,R2,23.96,103.44,65.29,0.939,ok,5.229,10.669
249,2024-02-01 02:04:00,59113,R4,29.66,101.77,70.61,1.141,ok,4.589,13.619
250,2024-02-01 02:04:30,23590,R1,26.7,99.4,80.64,1.011,ok,4.539,14.036
251,2024-02-01 02:05:00,82839,R2,23.6,102.76,61.51,1.067,ok,4.79,12.933
252,2024-02-01 02:05:30,26726,R1,20.47,100.1,89.65,0.055,ok,6.852,12.839
253,2024-02-01 02:06:00,49951,R1,18.02,103.76,35.91,1.653,ok,7.519,12.604
254,2024-02-01 02:06:30,67642,R1,18.81,103.21,46.95,2.04,ok,6.085,9.132
255,2024-02-01 02:07:00,63529,R4,20.03,95.56,27.51,1.986,ok,6.208,10.849
256,2024-02-01 02:07:30,69274,R4,15.66,102.12,88.11,0.484,ok,4.612,11.206
257,2024-02-01 02:08:00,57788,R1,25.3,100.38,45.02,0.933,ok,7.002,12.812
258,2024-02-01 02:08:30,66969,R2,26.69,99.69,90.54,0.102,ok,4.647,14.236
259,2024-02-01 02:09:00,84200,R4,24.96,99.85,70.7,0.57,ok,5.29,11.757
260,2024-02-01 02:09:30,39455,R2,25.99,99.29,54.61,1.588,ok,4.647,11.922
261,2024-02-01 02:10:00,35329,R1,27.92,100.49,53.58,0.169,ok,4.01,13.491
262,2024-02-01 02:10:30,86936,R4,23.92,99.9,91.84,1.874,ok,3.455,10.839
263,2024-02-01 02:11:00,94116,R1,29.03,104.29,46.25,1.593,fail,7.576,13.621
264,2024-02-01 02:11:30,80129,R4,28.45,102.03,77.52,0.664,ok,8.029,14.096
265,2024-02-01 02:12:00,99789,R4,22.25,102.1,85.03,2.293,fail,5.226,13.251
266,2024-02-01 02:12:30,63707,R4,25.47,102.65,33.85,1.405,ok,4.853,11.189
267,2024-02-01 02:13:00,35458,R3,32.18,99.44,24.16,0.655,warn,4.909,10.366
268,2024-02-01 02:13:30,43767,R2,32.28,102.86,86.98,1.524,ok,4.459,15.223
269,2024-02-01 02:14:00,11201,R2,24.09,98.35,58.05,2.229,ok,3.848,11.864
270,2024-02-01 02:14:30,76427,R3,25.38,104.17,21.0,1.716,ok,5.891,10.837
271,2024-02-01 02:15:00,81602,R3,19.81,104.51,53.54,0.497,ok,3.839,8.345
272,2024-02-01 02:15:30,33957,R3,27.81,98.83,72.42,0.944,ok,4.062,12.181
273,2024-02-01 02:16:00,78599,R3,26.19,101.89,28.93,0.45,ok,4.349,9.587
274,2024-02-01 02:16:30,31086,R1,21.25,103.21,39.65,1.487,ok,6.877,11.83
275,2024-02-01 02:17:00,88384,R1,33.24,100.75,24.71,0.158,ok,5.134,11.123
276,2024-02-01 02:17:30,12638,R3,15.69,99.67,91.07,0.109,ok,4.074,10.739
277,2024-02-01 02:18:00,75905,R2,20.16,102.49,41.33,1.139,ok,3.509,9.103
278,2024-02-01 02:18:30,76826,R4,25.2,102.37,44.46,1.152,ok,7.39,14.711
279,2024-02-01 02:19:00,44918,R4,28.81,99.71,42.8,0.922,ok,4.397,12.144
280,2024-02-01 02:19:30,24478,R3,18.57,103.69,53.8,0.215,ok,5.564,10.583
281,2024-02-01 02:20:00,26140,R1,23.24,100.33,24.18,0.393,ok,4.854,10.128
282,2024-02-01 02:20:30,39919,R1,22.1,101.43,37.37,1.556,ok,5.319,11.478
283,2024-02-01 02:21:00,80095,R3,22.86,101.24,77.4,0.613,ok,4.526,11.587
284,2024-02-01 02:21:30,53260,R3,25.45,102.62,89.93,0.818,fail,4.343,13.233
285,2024-02-01 02:22:00,72413,R4,26.22,99.16,31.25,0.076,ok,5.722,11.331
286,2024-02-01 02:22:30,52898,R2,25.76,102.22,31.2,1.106,warn,6.585,10.486
287,2024-02-01 02:23:00,36253,R2,27.45,103.18,61.65,0.134,ok,5.377,14.42
288,2024-02-01 02:23:30,82019,R3,22.67,102.6,76.33,0.532,ok,3.83,13.398
289,2024-02-01 02:24:00,47771,R2,21.87,101.81,55.82,0.746,ok,3.894,8.825
