record_id,timestamp,device_id,region,temp,pressure,humidity,vibration,status,power_kw,load_score
39,2024-02-01 00:19:00,91291,R1,28.95,103.25,78.54,0.364,ok,4.203,12.716
40,2024-02-01 00:19:30,80794,R4,22.27,103.27,60.59,0.764,ok,5.238,11.702
41,2024-02-01 00:20:00,72454,R1,19.59,103.64,67.6,1.787,ok,6.552,11.388
42,2024-02-01 00:20:30,76158,R3,21.94,98.12,52.84,1.655,ok,6.716,13.84
43,2024-02-01 00:21:00,44072,R1,22.95,101.56,32.99,0.052,ok,4.595,9.733
44,2024-02-01 00:21:30,64515,R2,19.91,99.84,79.31,0.528,ok,5.318,10.581
45,2024-02-01 00:22:00,16366,R2,25.47,104.9,85.35,0.892,fail,5.882,12.29
46,2024-02-01 00:22:30,82180,R2,25.62,99.92,21.83,0.736,ok,3.248,8.157
47,2024-02-01 00:23:00,83322,R2,22.4,101.24,64.49,0.626,ok,4.07,8.472
48,2024-02-01 00:23:30,44208,R3,19.76,102.97,49.49,0.177,ok,4.833,11.32
49,2024-02-01 00:24:00,53780,R4,21.9,98.84,22.01,1.124,ok,4.714,10.632
50,2024-02-01 00:24:30,41647,R3,15.14,97.95,67.92,0.216,ok,6.41,12.038
51,2024-02-01 00:25:00,49374,R2,25.9,101.18,20.98,0.715,ok,4.41,10.39
52,2024-02-01 00:25:30,29751,R3,25.52,99.17,47.75,0.521,ok,6.385,10.529
53,2024-02-01 00:26:00,84912,R2,27.05,99.57,59.65,1.997,ok,5.007,13.892
54,2024-02-01 00:26:30,75150,R1,17.0,100.94,34.98,0.505,ok,6.499,10.598
55,2024-02-01 00:27:00,22022,R1,21.15,95.08,28.62,0.201,ok,5.199,10.787
56,2024-02-01 00:27:30,43929,R1,22.03,102.13,76.48,0.345,ok,6.048,14.059
57,2024-02-01 00:28:00,68166,R3,27.18,100.92,83.84,0.522,warn,4.174,12.826
58,2024-02-01 00:28:30,43921,R2,22.16,100.25,91.05,1.96,ok,5.346,12.963
59,2024-02-01 00:29:00,55657,R2,25.84,102.2,91.08,1.936,ok,5.166,13.329
60,2024-02-01 00:29:30,67503,R1,28.12,104.95,78.85,1.302,ok,4.652,13.239
61,2024-02-01 00:30:00,73533,R4,16.09,100.59,54.5,0.584,ok,5.502,10.355
62,2024-02-01 00:30:30,41356,R2,26.87,103.15,52.84,1.561,warn,7.391,16.054
63,2024-02-01 00:31:00,11109,R3,19.05,105.51,32.96,0.82,ok,5.662,10.727
64,2024-02-01 00:31:30,70994,R3,24.94,103.56,20.52,0.791,ok,3.033,8.679
65,2024-02-01 00:32:00,45947,R3,27.16,100.86,92.19,0.888,fail,5.203,13.296
66,2024-02-01 00:32:30,65109,R2,24.85,100.33,60.6,0.385,ok,6.17,14.817
67,2024-02-01 00:33:00,83106,R3,27.79,99.91,82.36,1.046,ok,5.131,13.721
68,2024-02-01 00:33:30,55621,R2,27.2,100.92,84.21,0.488,ok,5.05,15.874
69,2024-02-01 00:34:00,65935,R4,28.03,98.38,73.7,0.346,ok,6.019,13.12
70,2024-02-01 00:34:30,67716,R3,24.21,105.89,32.54,1.514,ok,4.767,10.835
71,2024-02-01 00:35:00,82357,R4,28.61,103.12,45.62,1.534,ok,5.751,13.767
72,2024-02-01 00:35:30,66984,R4,20.14,103.77,91.56,0.886,warn,2.76,11.744
73,2024-02-01 00:36:00,18938,R1,19.83,105.01,87.23,1.197,ok,6.498,14.41
74,2024-02-01 00:36:30,40419,R2,22.68,101.63,71.46,1.706,warn,2.441,10.257
75,2024-02-01 00:37:00,20342,R1,25.63,98.26,25.02,0.544,warn,2.948,7.335
76,2024-02-01 00:37:30,69281,R1,24.12,101.58,80.75,0.504,ok,6.493,13.87
77,2024-02-01 00:38:00,38289,R2,17.79,101.32,68.03,1.076,ok,4.836,10.08
78,2024-02-01 00:38:30,30006,R3,16.4,99.53,82.45,0.865,ok,5.57,12.136
79,2024-02-01 00:39:00,74296,R4,19.57,101.53,92.26,0.005,ok,4.34,11.324
80,2024-02-01 00:39:30,33437,R4,24.85,101.96,89.32,0.168,ok,4.904,12.525
81,2024-02-01 00:40:00,46934,R2,21.51,96.29,32.02,0.975,ok,4.18,8.896
82,2024-02-01 00:40:30,60093,R3,21.81,98.79,75.73,0.066,ok,5.593,13.873
83,2024-02-01 00:41:00,96631,R3,23.01,101.12,60.04,0.734,ok,3.533,8.913
84,2024-02-01 00:41:30,24994,R4,17.98,103.3,61.89,1.62,ok,4.993,10.269
85,2024-02-01 00:42:00,67755,R1,26.36,99.0,75.59,1.324,warn,7.267,14.624
86,2024-02-01 00:42:30,63432,R1,28.0,101.25,28.63,0.156,ok,6.472,12.759
87,2024-02-01 00:43:00,60581,R3,29.51,102.02,88.37,0.896,ok,4.079,13.255
88,2024-02-01 00:43:30,87347,R3,20.67,100.13,91.1,0.403,ok,3.836,11.317
89,2024-02-01 00:44:00,60673,R1,26.12,99.01,93.25,1.02,ok,5.092,14.58
90,2024-02-01 00:44:30,86877,R3,28.47,102.74,65.58,1.214,warn,4.84,10.986
91,2024-02-01 00:45:00,60315,R3,21.73,103.46,27.11,0.492,ok,3.499,9.983
92,2024-02-01 00:45:30,38750,R3,23.23,99.96,30.78,1.358,ok,5.701,11.589
93,2024-02-01 00:46:00,97097,R3,21.99,102.71,44.12,0.434,ok,6.395,10.738
94,2024-02-01 00:46:30,24037,R4,17.33,102.73,31.24,0.542,fail,4.606,7.694
95,2024-02-01 00:47:00,16328,R4,25.25,99.54,46.71,0.993,ok,5.535,11.779
96,2024-02-01 00:47:30,34275,R1,28.13,100.61,33.79,1.469,ok,5.482,11.279
97,2024-02-01 00:48:00,82963,R1,27.43,103.27,78.06,1.401,ok,3.351,9.535
98,2024-02-01 00:48:30,71455,R2,21.86,101.76,89.88,1.041,ok,5.869,14.763
99,2024-02-01 00:49:00,70431,R3,21.15,100.81,32.6,0.846,ok,6.039,12.013
100,2024-02-01 00:49:30,60680,R2,20.11,98.97,28.03,0.674,ok,5.505,11.582
101,2024-02-01 00:50:00,22920,R4,33.44,102.19,64.09,0.044,ok,5.7,13.825
102,2024-02-01 00:50:30,59017,R1,19.94,102.17,83.47,1.921,ok,6.609,14.295
103,2024-02-01 00:51:00,19032,R1,21.62,100.13,46.52,0.474,ok,5.31,11.024
104,2024-02-01 00:51:30,82073,R2,29.89,102.55,60.76,1.089,ok,4.642,12.034
105,2024-02-01 00:52:00,72418,R4,20.59,104.27,82.21,0.805,ok,2.758,10.344
106,2024-02-01 00:52:30,12856,R1,27.7,96.46,35.18,1.177,ok,6.871,13.327
107,2024-02-01 00:53:00,87656,R4,23.79,103.9,38.55,0.071,ok,4.417,9.895
108,2024-02-01 00:53:30,89831,R2,20.38,98.57,53.26,0.791,ok,5.777,11.216
109,2024-02-01 00:54:00,33350,R1,18.67,102.81,38.73,0.291,ok,3.868,7.026
110,2024-02-01 00:54:30,53927,R2,22.85,102.06,89.29,0.58,ok,6.052,13.689
111,2024-02-01 00:55:00,53678,R3,23.85,101.1,89.48,0.25,ok,6.447,13.957
112,2024-02-01 00:55:30,48245,R2,29.42,103.67,59.21,0.276,ok,4.727,11.832
113,2024-02-01 00:56:00,23023,R3,19.75,104.46,61.49,0.402,ok,4.568,11.143
114,2024-02-01 00:56:30,75217,R2,23.74,101.38,26.22,1.167,ok,5.014,11.254
115,2024-02-01 00:57:00,58636,R3,17.26,99.9,32.96,1.037,ok,4.992,9.763
116,2024-02-01 00:57:30,32978,R1,16.39,102.58,65.91,1.445,ok,4.624,10.508
117,2024-02-01 00:58:00,32110,R4,24.98,96.62,43.01,0.149,ok,5.701,10.473
118,2024-02-01 00:58:30,92767,R1,26.32,96.97,71.03,0.235,ok,7.311,14.215
119,2024-02-01 00:59:00,11676,R2,26.6,98.13,49.04,1.239,ok,5.424,12.396
120,2024-02-01 00:59:30,64983,R2,23.86,101.16,27.74,0.844,ok,4.261,10.263
121,2024-02-01 01:00:00,59912,R2,18.02,101.86,48.36,1.256,ok,4.398,10.717
122,2024-02-01 01:00:30,84375,R2,24.34,103.09,52.87,1.878,ok,6.052,12.804
123,2024-02-01 01:01:00,82998,R2,17.24,104.71,38.52,0.904,ok,5.832,9.673
124,2024-02-01 01:01:30,17897,R4,26.48,99.23,86.86,1.242,ok,5.119,14.918
125,2024-02-01 01:02:00,45381,R2,27.99,100.51,20.98,1.208,ok,4.31,8.068
126,2024-02-01 01:02:30,22869,R2,33.86,102.42,43.05,1.359,ok,4.355,13.046
127,2024-02-01 01:03:00,83737,R1,13.78,98.04,56.54,0.626,ok,5.114,7.01
128,2024-02-01 01:03:30,91448,R2,28.74,101.9,94.48,1.449,ok,4.846,13.469
129,2024-02-01 01:04:00,58082,R3,20.73,103.6,70.74,1.574,ok,3.804,10.72
130,2024-02-01 01:04:30,18572,R3,17.49,105.39,70.89,0.996,warn,4.923,12.152
131,2024-02-01 01:05:00,76078,R4,26.36,98.86,76.56,1.487,ok,2.535,10.958
132,2024-02-01 01:05:30,76309,R2,21.9,99.85,74.39,1.937,ok,4.916,11.592
133,2024-02-01 01:06:00,37969,R2,21.06,98.17,81.02,1.273,ok,3.8,9.262
134,2024-02-01 01:06:30,11086,R4,19.92,101.63,26.34,0.536,ok,5.652,9.397
135,2024-02-01 01:07:00,35797,R2,22.91,98.6,62.82,0.517,ok,5.556,12.199
136,2024-02-01 01:07:30,33258,R2,19.63,101.27,38.24,0.423,ok,3.567,8.709
137,2024-02-01 01:08:00,59570,R4,26.63,101.98,87.43,0.089,ok,6.069,14.461
138,2024-02-01 01:08:30,34706,R2,23.68,100.77,56.89,0.447,ok,5.483,12.023
139,2024-02-01 01:09:00,51470,R3,18.11,104.08,89.2,0.157,ok,4.678,12.146
140,2024-02-01 01:09:30,85829,R2,25.63,97.43,69.85,0.367,ok,6.0,12.967
141,2024-02-01 01:10:00,18307,R2,23.84,99.17,55.98,1.499,ok,3.52,11.027
142,2024-02-01 01:10:30,38092,R1,24.66,104.93,58.79,0.103,ok,4.472,11.876
143,2024-02-01 01:11:00,54404,R1,27.0,105.43,58.28,0.305,ok,6.26,12.31
144,2024-02-01 01:11:30,29404,R3,33.3,99.84,69.35,1.213,ok,5.254,13.846
145,2024-02-01 01:12:00,93841,R1,17.94,100.75,90.7,0.315,ok,5.594,12.831
146,2024-02-01 01:12:30,11906,R4,30.43,101.64,87.97,0.892,ok,3.98,13.676
147,2024-02-01 01:13:00,68230,R3,23.93,101.82,68.53,1.302,ok,4.677,13.105
148,2024-02-01 01:13:30,36212,R4,23.75,98.67,47.88,0.36,ok,4.937,11.258
149,2024-02-01 01:14:00,60096,R3,19.54,103.11,62.0,0.285,ok,6.367,11.599
150,2024-02-01 01:14:30,88168,R3,21.64,100.86,80.37,0.192,warn,6.327,10.737
151,2024-02-01 01:15:00,35693,R2,18.75,102.14,44.92,0.004,ok,6.263,11.383
152,2024-02-01 01:15:30,58579,R1,27.16,99.92,45.64,0.46,warn,4.83,12.302
153,2024-02-01 01:16:00,65114,R2,25.53,99.6,82.52,0.917,ok,5.168,13.076
154,2024-02-01 01:16:30,12932,R2,21.91,102.87,32.04,1.475,ok,6.113,10.561
155,2024-02-01 01:17:00,67793,R2,27.45,100.76,72.71,1.985,ok,4.663,11.349
156,2024-02-01 01:17:30,17834,R2,22.11,97.46,35.14,0.973,ok,3.547,10.17
157,2024-02-01 01:18:00,21410,R1,30.71,101.35,40.79,0.874,ok,4.951,13.68
158,2024-02-01 01:18:30,33729,R3,19.96,102.39,27.02,1.469,ok,3.57,8.026
159,2024-02-01 01:19:00,23271,R2,26.61,103.2,59.18,0.686,ok,3.898,11.799
160,2024-02-01 01:19:30,79401,R1,29.8,100.61,84.22,0.629,ok,5.463,14.972
161,2024-02-01 01:20:00,56090,R2,21.3,102.88,49.75,1.015,ok,3.461,8.927
162,2024-02-01 01:20:30,27686,R1,21.63,100.9,32.49,1.99,ok,4.748,9.299
163,2024-02-01 01:21:00,74934,R3,23.8,103.15,90.69,1.62,ok,4.714,13.146
164,2024-02-01 01:21:30,11375,R1,21.09,102.49,43.73,0.968,ok,4.052,9.948
165,2024-02-01 01:22:00,79410,R3,26.08,98.5,80.16,0.487,ok,3.753,11.817
166,2024-02-01 01:22:30,99225,R1,21.97,102.35,52.51,1.841,warn,2.855,8.678
167,2024-02-01 01:23:00,59436,R1,31.83,99.28,85.27,0.631,ok,6.514,15.35
168,2024-02-01 01:23:30,95849,R1,21.87,99.49,44.8,0.462,warn,3.534,8.657
169,2024-02-01 01:24:00,98682,R4,32.26,100.42,27.25,1.701,ok,7.66,12.587
170,2024-02-01 01:24:30,66029,R1,24.4,102.43,46.4,1.068,ok,4.846,11.007
171,2024-02-01 01:25:00,38225,R1,22.35,101.66,65.14,0.77,ok,4.588,11.704
172,2024-02-01 01:25:30,28823,R2,32.68,98.97,25.76,1.214,warn,5.572,13.34
173,2024-02-01 01:26:00,42167,R1,19.2,99.52,89.92,0.644,warn,3.376,11.216
174,2024-02-01 01:26:30,62740,R2,22.16,100.35,73.6,1.808,ok,5.914,12.451
175,2024-02-01 01:27:00,57744,R2,28.81,100.16,48.74,1.461,ok,3.825,11.342
176,2024-02-01 01:27:30,31144,R1,22.81,99.08,42.0,1.51,ok,3.678,10.073
177,2024-02-01 01:28:00,84319,R4,15.87,101.09,76.43,1.015,ok,6.527,12.212
178,2024-02-01 01:28:30,69132,R4,9.93,99.86,44.99,0.949,ok,6.223,8.73
179,2024-02-01 01:29:00,73556,R1,28.09,102.19,74.31,0.707,ok,3.06,12.114
180,2024-02-01 01:29:30,13395,R2,24.48,97.53,54.91,1.129,ok,4.246,8.917
181,2024-02-01 01:30:00,35930,R1,22.79,103.91,23.8,0.827,ok,6.994,11.178
182,2024-02-01 01:30:30,76164,R3,29.43,101.47,40.05,2.683,ok,7.556,14.462
183,2024-02-01 01:31:00,37351,R2,22.74,101.97,71.08,0.082,ok,3.301,11.548
184,2024-02-01 01:31:30,90360,R1,23.51,104.03,89.95,0.791,ok,6.393,13.687
185,2024-02-01 01:32:00,41739,R1,19.3,104.16,33.42,0.265,ok,5.099,7.098
186,2024-02-01 01:32:30,82378,R1,27.41,103.19,84.58,0.219,ok,6.162,16.314
187,2024-02-01 01:33:00,47273,R4,29.45,103.62,91.75,0.279,ok,3.767,12.797
188,2024-02-01 01:33:30,31992,R2,24.04,102.54,25.36,0.72,ok,6.034,11.157
189,2024-02-01 01:34:00,61408,R3,22.96,100.07,48.09,0.266,ok,6.276,12.047
190,2024-02-01 01:34:30,17614,R4,25.39,100.12,66.04,1.001,ok,3.907,12.759
191,2024-02-01 01:35:00,38702,R2,25.42,97.28,38.3,0.729,ok,5.958,11.791
192,2024-02-01 01:35:30,97127,R1,21.87,99.29,43.51,0.85,ok,4.084,11.428
193,2024-02-01 01:36:00,89034,R4,26.07,100.52,89.22,0.139,warn,6.465,13.48
194,2024-02-01 01:36:30,51283,R1,26.94,98.55,63.64,0.861,ok,2.062,9.939
195,2024-02-01 01:37:00,64269,R4,24.37,103.17,64.66,0.274,ok,6.134,12.365
196,2024-02-01 01:37:30,77039,R4,23.28,100.39,56.98,0.466,ok,4.976,12.23
197,2024-02-01 01:38:00,21416,R2,20.45,102.6,38.26,0.12,ok,7.24,11.246
198,2024-02-01 01:38:30,95073,R1,32.9,102.17,90.01,1.373,ok,3.96,15.945
199,2024-02-01 01:39:00,92597,R4,28.7,102.13,59.13,0.449,ok,3.735,11.304
200,2024-02-01 01:39:30,33291,R2,22.13,101.98,50.38,0.954,ok,4.757,10.427
201,2024-02-01 01:40:00,94521,R3,25.21,104.71,47.8,2.357,ok,6.527,12.541
202,2024-02-01 01:40:30,99486,R3,27.92,97.99,68.12,0.575,ok,4.044,11.619
203,2024-02-01 01:41:00,92798,R4,15.16,102.43,27.74,0.335,ok,7.178,9.742
204,2024-02-01 01:41:30,40999,R2,19.39,101.58,84.12,0.68,ok,5.202,11.666
205,2024-02-01 01:42:00,71767,R2,27.41,97.81,89.1,0.214,ok,4.4,13.153
206,2024-02-01 01:42:30,66256,R3,17.86,102.56,74.54,0.409,ok,5.668,11.763
207,2024-02-01 01:43:00,15266,R2,27.88,97.37,93.0,0.424,ok,5.893,13.084
208,2024-02-01 01:43:30,80574,R1,26.34,96.81,93.91,1.829,ok,2.71,11.724
209,2024-02-01 01:44:00,18030,R2,29.47,103.09,24.78,1.251,ok,5.953,10.318
210,2024-02-01 01:44:30,59253,R4,22.32,102.08,52.75,0.913,warn,5.029,11.323
211,2024-02-01 01:45:00,75799,R3,28.99,98.33,83.51,1.067,ok,4.251,13.892
212,2024-02-01 01:45:30,71263,R2,27.93,100.15,24.63,1.828,ok,3.092,7.532
213,2024-02-01 01:46:00,92283,R4,26.09,98.95,22.61,0.567,ok,5.078,10.915
214,2024-02-01 01:46:30,90942,R3,21.98,104.01,67.62,1.432,ok,4.073,9.949
215,2024-02-01 01:47:00,80535,R3,15.41,103.49,50.18,2.097,ok,5.144,10.286
216,2024-02-01 01:47:30,92910,R2,19.88,103.78,58.4,0.472,ok,5.334,9.729
217,2024-02-01 01:48:00,99952,R1,25.11,102.06,83.27,0.084,ok,4.874,13.13
218,2024-02-01 01:48:30,46342,R4,27.65,101.39,74.4,0.029,ok,5.339,15.198
219,2024-02-01 01:49:00,79650,R1,28.89,101.26,89.59,1.796,ok,6.654,15.534
220,2024-02-01 01:49:30,11922,R3,15.53,100.35,80.57,1.25,ok,3.7,9.598
221,2024-02-01 01:50:00,99004,R2,32.68,104.23,36.43,1.47,ok,5.818,11.672
222,2024-02-01 01:50:30,50364,R2,20.59,100.91,72.11,1.386,warn,6.734,12.363
223,2024-02-01 01:51:00,89040,R2,25.26,101.17,22.32,0.051,ok,4.915,9.478
224,2024-02-01 01:51:30,88480,R4,20.08,102.4,79.96,1.269,ok,6.759,12.88
225,2024-02-01 01:52:00,45684,R4,31.2,103.53,39.54,1.123,ok,6.339,12.567
226,2024-02-01 01:52:30,12146,R2,26.95,103.6,81.1,1.347,ok,6.52,15.02
227,2024-02-01 01:53:00,50965,R2,17.22,101.8,60.69,0.655,ok,6.584,11.85
228,2024-02-01 01:53:30,77307,R4,19.92,101.84,25.27,0.914,ok,4.73,9.284
229,2024-02-01 01:54:00,13920,R4,22.87,102.86,86.88,0.146,ok,3.694,11.944
230,2024-02-01 01:54:30,36147,R4,28.16,97.42,89.83,0.981,ok,3.089,13.643
231,2024-02-01 01:55:00,23211,R3,26.48,100.13,57.24,0.941,fail,4.606,10.828
232,2024-02-01 01:55:30,76585,R3,22.2,107.78,39.6,1.235,ok,7.962,11.737
233,2024-02-01 01:56:00,62852,R1,22.2,101.86,50.66,0.708,ok,5.79,11.897
234,2024-02-01 01:56:30,50842,R3,13.1,103.77,54.34,0.978,ok,4.635,8.48
235,2024-02-01 01:57:00,78569,R2,25.07,100.12,61.42,1.135,ok,5.334,11.721
236,2024-02-01 01:57:30,78705,R1,30.69,104.0,42.71,0.953,warn,5.742,13.064
237,2024-02-01 01:58:00,66867,R1,19.01,97.23,74.98,0.78,ok,5.865,13.267
238,2024-02-01 01:58:30,68767,R1,25.32,99.44,61.22,0.518,ok,6.931,15.23
239,2024-02-01 01:59:00,47159,R3,22.62,98.27,52.39,0.785,ok,5.331,12.169
240,2024-02-01 01:59:30,22099,R3,19.46,100.36,71.97,0.24,ok,3.717,10.445
241,2024-02-01 02:00:00,92595,R2,35.76,101.94,59.45,0.956,ok,5.616,14.081
242,2024-02-01 02:00:30,26110,R3,33.27,100.32,74.06,0.72,ok,5.101,12.336
243,2024-02-01 02:01:00,50561,R1,21.96,103.4,68.15,0.626,warn,5.111,11.855
244,2024-02-01 02:01:30,56236,R3,23.6,101.72,54.19,1.158,ok,3.56,10.803
245,2024-02-01 02:02:00,10354,R3,20.59,101.56,61.77,0.299,ok,6.451,11.58
246,2024-02-01 02:02:30,80369,R2,27.16,104.86,94.75,0.609,ok,6.523,14.152
247,2024-02-01 02:03:00,94428,R1,30.82,101.05,80.69,0.743,ok,6.219,17.835
248,2024-02-01 02:03:30,71601,R3,22.46,102.54,53.33,0.965,warn,4.433,11.001
249,2024-02-01 02:04:00,44767,R3,24.71,101.74,34.66,0.857,ok,6.354,9.873
250,2024-02-01 02:04:30,68443,R3,21.97,98.92,37.99,1.521,ok,4.593,9.424
251,2024-02-01 02:05:00,18920,R1,18.16,98.83,61.18,2.323,ok,6.656,11.517
252,2024-02-01 02:05:30,48393,R2,24.49,100.99,81.64,1.555,ok,1.384,10.781
253,2024-02-01 02:06:00,70014,R4,22.59,100.71,20.59,1.381,ok,4.223,9.891
254,2024-02-01 02:06:30,97880,R1,24.0,102.56,40.18,0.105,ok,6.188,12.064
255,2024-02-01 02:07:00,86128,R4,24.28,104.48,40.13,1.825,ok,6.109,10.008
256,2024-02-01 02:07:30,96266,R4,26.41,101.26,68.91,0.887,ok,5.305,13.216
257,2024-02-01 02:08:00,87707,R2,29.05,100.77,58.07,1.349,ok,5.155,12.444
258,2024-02-01 02:08:30,29636,R3,26.49,97.0,78.82,1.089,ok,7.351,14.995
259,2024-02-01 02:09:00,55764,R1,24.61,102.56,45.51,0.768,ok,6.243,12.929
260,2024-02-01 02:09:30,41183,R2,31.79,100.78,70.42,1.456,ok,4.119,13.013
261,2024-02-01 02:10:00,54556,R1,22.75,100.31,83.94,0.879,ok,5.145,13.636
262,2024-02-01 02:10:30,59492,R1,27.37,100.51,84.27,0.868,ok,4.335,13.227
263,2024-02-01 02:11:00,65375,R3,22.32,102.95,51.84,0.53,ok,6.746,12.898
264,2024-02-01 02:11:30,12641,R4,25.66,102.33,47.05,0.115,fail,5.165,11.572
265,2024-02-01 02:12:00,42631,R3,19.37,102.0,81.74,0.546,ok,4.016,10.276
266,2024-02-01 02:12:30,65075,R4,25.48,98.97,38.25,0.382,ok,3.947,8.259
267,2024-02-01 02:13:00,84617,R1,22.87,101.4,66.32,2.016,ok,4.64,11.686
268,2024-02-01 02:13:30,47675,R4,22.63,103.95,84.1,1.1,fail,4.184,9.692
269,2024-02-01 02:14:00,72691,R4,23.63,103.82,52.54,1.067,ok,5.156,10.822
270,2024-02-01 02:14:30,63208,R4,30.14,96.94,80.32,1.524,ok,7.37,16.507
271,2024-02-01 02:15:00,38448,R4,23.04,102.09,94.52,0.172,ok,5.163,14.456
272,2024-02-01 02:15:30,27744,R3,29.6,101.13,75.91,1.111,ok,4.658,13.519
273,2024-02-01 02:16:00,53230,R4,19.9,100.39,40.47,1.496,ok,2.075,7.791
274,2024-02-01 02:16:30,99400,R4,19.76,99.15,49.82,2.003,ok,5.374,12.59
275,2024-02-01 02:17:00,45752,R3,32.8,100.64,32.36,0.972,ok,5.017,13.3
276,2024-02-01 02:17:30,19825,R2,21.61,102.03,59.72,1.353,ok,4.13,10.513
277,2024-02-01 02:18:00,80101,R1,19.76,105.57,69.31,0.236,ok,6.762,10.365
278,2024-02-01 02:18:30,89584,R4,20.92,100.77,88.69,1.808,ok,5.318,12.75
279,2024-02-01 02:19:00,93715,R2,19.02,100.3,51.51,0.567,ok,5.842,11.233
280,2024-02-01 02:19:30,37453,R3,24.32,100.19,65.34,1.928,ok,5.437,11.234
281,2024-02-01 02:20:00,77288,R2,23.87,102.57,40.83,1.935,ok,5.928,12.248
282,2024-02-01 02:20:30,91840,R3,28.45,103.25,91.4,0.661,ok,5.565,14.814
283,2024-02-01 02:21:00,65142,R2,30.85,101.4,27.94,0.668,ok,4.752,12.175
284,2024-02-01 02:21:30,94039,R1,28.26,102.71,90.02,1.004,ok,6.741,16.026
285,2024-02-01 02:22:00,70990,R3,22.87,97.04,78.4,1.201,ok,3.805,10.98
286,2024-02-01 02:22:30,43214,R3,26.28,104.61,79.14,0.085,ok,4.885,12.617
287,2024-02-01 02:23:00,67440,R3,26.92,99.38,51.11,1.986,ok,7.118,15.463
288,2024-02-01 02:23:30,50587,R3,26.77,99.77,84.28,0.53,ok,5.566,16.031
289,2024-02-01 02:24:00,21811,R2,23.42,103.15,55.9,1.611,ok,4.627,13.512
