record_id,timestamp,device_id,region,temp,pressure,humidity,vibration,status,power_kw,load_score
129,2024-02-01 01:04:00,53226,R3,24.5,97.5,90.3,1.277,ok,5.512,13.014
130,2024-02-01 01:04:30,23427,R2,24.18,100.83,79.73,0.239,ok,4.815,13.466
131,2024-02-01 01:05:00,81255,R2,26.13,102.73,30.54,1.945,ok,5.961,10.87
132,2024-02-01 01:05:30,26856,R1,21.69,102.51,53.85,1.319,ok,4.638,11.454
133,2024-02-01 01:06:00,94576,R4,27.61,103.07,46.95,0.049,ok,5.32,11.242
134,2024-02-01 01:06:30,94149,R2,24.03,103.72,45.29,0.054,ok,4.685,10.077
135,2024-02-01 01:07:00,20118,R2,29.29,94.43,74.65,0.401,ok,3.573,11.655
136,2024-02-01 01:07:30,75979,R3,22.69,101.03,46.13,0.141,ok,7.068,13.634
137,2024-02-01 01:08:00,19331,R2,20.27,101.58,85.88,0.61,ok,6.1,11.584
138,2024-02-01 01:08:30,31116,R3,19.89,100.86,80.08,0.199,ok,2.833,10.268
139,2024-02-01 01:09:00,87290,R3,27.22,99.49,51.58,1.384,ok,5.972,14.214
140,2024-02-01 01:09:30,76600,R4,25.02,98.87,33.39,1.063,ok,7.54,11.294
141,2024-02-01 01:10:00,78787,R2,25.48,101.76,62.02,0.798,ok,4.669,11.007
142,2024-02-01 01:10:30,33369,R3,34.78,98.82,31.0,0.56,warn,5.244,12.369
143,2024-02-01 01:11:00,77129,R2,19.26,103.47,40.91,0.288,warn,5.496,8.755
144,2024-02-01 01:11:30,28812,R3,29.65,100.67,47.19,0.523,ok,5.821,12.65
145,2024-02-01 01:12:00,58423,R3,15.48,101.99,52.27,0.912,ok,5.838,9.132
146,2024-02-01 01:12:30,28402,R2,28.28,101.65,30.3,1.27,warn,5.41,11.473
147,2024-02-01 01:13:00,61970,R3,18.0,101.17,77.41,1.76,ok,4.392,11.443
148,2024-02-01 01:13:30,11985,R4,24.91,103.86,29.41,1.453,ok,5.401,9.449
149,2024-02-01 01:14:00,98684,R3,29.9,101.25,24.51,1.302,ok,4.533,12.023
150,2024-02-01 01:14:30,57511,R4,25.87,101.94,58.25,1.065,ok,4.538,10.578
151,2024-02-01 01:15:00,26503,R4,23.6,105.36,80.78,2.362,ok,6.217,13.342
152,2024-02-01 01:15:30,94293,R1,23.95,100.52,62.65,1.79,ok,4.121,12.414
153,2024-02-01 01:16:00,62440,R1,24.94,101.38,84.1,0.491,ok,3.414,12.302
154,2024-02-01 01:16:30,88654,R2,17.56,100.58,81.92,0.886,warn,7.181,13.569
155,2024-02-01 01:17:00,68280,R2,26.13,102.17,44.12,0.583,ok,6.86,12.555
156,2024-02-01 01:17:30,60017,R2,24.22,104.28,63.84,1.323,ok,6.363,13.328
157,2024-02-01 01:18:00,26071,R2,28.62,103.69,73.46,0.998,fail,3.628,10.062
158,2024-02-01 01:18:30,93661,R4,16.94,102.16,59.46,0.784,ok,3.416,9.433
159,2024-02-01 01:19:00,72331,R3,31.67,103.32,78.74,0.12,ok,7.008,14.075
160,2024-02-01 01:19:30,44591,R2,23.3,106.61,94.91,1.049,ok,5.13,12.85
161,2024-02-01 01:20:00,85111,R1,26.1,98.64,36.52,0.502,ok,3.649,10.112
162,2024-02-01 01:20:30,50077,R3,22.72,100.47,26.95,0.72,ok,4.658,10.374
163,2024-02-01 01:21:00,88698,R2,24.14,100.9,79.92,0.274,ok,5.098,13.239
164,2024-02-01 01:21:30,88384,R2,24.32,98.85,78.05,0.951,ok,5.297,12.886
165,2024-02-01 01:22:00,55829,R4,26.42,103.58,59.56,0.095,ok,5.755,12.891
166,2024-02-01 01:22:30,55363,R1,26.75,103.0,37.8,1.034,ok,6.977,13.091
167,2024-02-01 01:23:00,95457,R2,24.12,102.41,20.06,0.886,ok,6.448,10.782
168,2024-02-01 01:23:30,83730,R4,23.14,101.62,37.32,0.381,ok,5.633,10.552
169,2024-02-01 01:24:00,56845,R2,17.83,98.51,47.08,2.544,ok,5.933,10.225
170,2024-02-01 01:24:30,26364,R2,21.45,100.9,63.59,0.059,warn,4.594,9.92
171,2024-02-01 01:25:00,33449,R1,20.95,104.62,77.89,0.79,ok,3.294,9.091
172,2024-02-01 01:25:30,30294,R2,20.19,100.64,81.25,1.428,ok,6.653,14.093
173,2024-02-01 01:26:00,99972,R4,25.65,102.06,24.58,0.097,ok,5.25,11.445
174,2024-02-01 01:26:30,56337,R2,24.73,105.2,87.53,0.507,warn,5.191,13.153
175,2024-02-01 01:27:00,71090,R1,20.99,104.9,78.24,0.58,ok,6.096,13.86
176,2024-02-01 01:27:30,20318,R3,12.39,103.64,50.34,1.995,ok,3.816,7.435
177,2024-02-01 01:28:00,53885,R4,22.13,104.5,94.55,0.746,warn,4.699,11.549
178,2024-02-01 01:28:30,68052,R4,19.85,100.8,53.33,0.332,warn,5.133,9.232
179,2024-02-01 01:29:00,19170,R3,11.02,108.07,59.36,1.706,ok,4.707,7.263
180,2024-02-01 01:29:30,85848,R3,30.3,101.52,80.13,1.2,ok,2.174,12.548
181,2024-02-01 01:30:00,86859,R2,19.62,101.72,88.08,1.037,ok,4.756,13.181
182,2024-02-01 01:30:30,81936,R4,27.95,100.37,47.72,0.547,ok,4.932,11.854
183,2024-02-01 01:31:00,54422,R1,23.42,98.48,92.24,1.034,warn,4.61,13.906
184,2024-02-01 01:31:30,28980,R3,28.27,101.12,44.91,1.252,ok,5.904,10.648
185,2024-02-01 01:32:00,54583,R1,20.1,105.19,48.39,0.834,ok,5.976,12.75
186,2024-02-01 01:32:30,67600,R1,27.21,101.85,29.42,0.444,ok,4.55,11.908
187,2024-02-01 01:33:00,19239,R2,20.93,101.22,40.47,1.873,ok,6.586,11.761
188,2024-02-01 01:33:30,90812,R2,29.48,104.51,28.17,1.251,warn,6.589,12.886
189,2024-02-01 01:34:00,23764,R4,24.5,98.42,38.78,0.688,ok,5.37,12.101
190,2024-02-01 01:34:30,85102,R1,24.86,102.61,70.97,1.88,warn,5.578,14.056
191,2024-02-01 01:35:00,92534,R2,29.33,106.26,81.62,0.569,ok,6.08,13.654
192,2024-02-01 01:35:30,64879,R1,24.39,100.95,27.52,0.964,ok,5.134,10.364
193,2024-02-01 01:36:00,18532,R3,27.07,101.42,57.58,1.061,ok,4.383,10.949
194,2024-02-01 01:36:30,22712,R2,32.13,103.02,85.84,1.693,ok,8.05,18.483
195,2024-02-01 01:37:00,98770,R2,26.11,100.83,93.4,0.791,ok,5.537,16.124
196,2024-02-01 01:37:30,36889,R4,16.06,101.01,49.35,0.587,ok,5.722,9.649
197,2024-02-01 01:38:00,66395,R3,20.69,103.06,53.21,1.227,warn,5.125,10.295
198,2024-02-01 01:38:30,26442,R4,25.39,101.87,48.77,0.287,ok,7.387,13.544
199,2024-02-01 01:39:00,96015,R1,28.02,100.74,48.78,0.096,ok,4.733,11.262
200,2024-02-01 01:39:30,65887,R2,21.95,99.66,76.64,0.373,ok,3.861,10.888
201,2024-02-01 01:40:00,89585,R1,27.12,99.65,62.53,1.248,ok,7.257,15.144
202,2024-02-01 01:40:30,19426,R1,23.53,98.13,74.45,0.171,ok,5.497,12.015
203,2024-02-01 01:41:00,89834,R1,28.91,104.05,51.1,1.434,ok,4.626,12.411
204,2024-02-01 01:41:30,64513,R3,23.57,103.5,86.2,0.684,ok,3.728,12.306
205,2024-02-01 01:42:00,85795,R2,24.15,103.44,47.84,0.061,ok,8.067,14.185
206,2024-02-01 01:42:30,25443,R3,20.46,99.94,49.19,1.418,warn,4.141,8.717
207,2024-02-01 01:43:00,36171,R4,18.25,100.47,81.0,0.234,ok,5.796,13.116
208,2024-02-01 01:43:30,69583,R2,14.8,98.4,44.43,0.513,ok,5.364,9.125
209,2024-02-01 01:44:00,17805,R3,19.46,100.01,63.02,0.391,ok,7.774,14.173
210,2024-02-01 01:44:30,58791,R3,26.35,98.8,32.69,0.252,ok,4.725,10.397
211,2024-02-01 01:45:00,88644,R4,19.23,98.82,49.75,0.008,ok,3.346,9.053
212,2024-02-01 01:45:30,23087,R2,28.64,102.94,91.92,1.337,ok,5.282,15.593
213,2024-02-01 01:46:00,29032,R4,30.31,100.68,45.68,1.232,ok,7.135,12.833
214,2024-02-01 01:46:30,94839,R2,20.82,101.15,38.05,0.973,warn,5.603,9.441
215,2024-02-01 01:47:00,50221,R2,21.64,95.99,37.9,0.071,warn,4.719,8.975
216,2024-02-01 01:47:30,19274,R4,24.24,100.79,65.32,0.244,ok,5.003,13.922
217,2024-02-01 01:48:00,55478,R1,15.17,100.45,45.69,1.423,ok,6.007,11.507
218,2024-02-01 01:48:30,79847,R1,20.44,100.19,78.35,0.864,ok,3.491,10.748
219,2024-02-01 01:49:00,91321,R1,23.7,103.52,59.81,0.556,ok,6.764,12.648
220,2024-02-01 01:49:30,62161,R4,25.56,101.46,70.97,0.139,ok,5.716,13.849
221,2024-02-01 01:50:00,71272,R2,24.79,98.77,36.39,0.69,ok,5.419,10.236
222,2024-02-01 01:50:30,83911,R1,16.58,100.15,34.11,0.862,ok,6.091,11.441
223,2024-02-01 01:51:00,78915,R2,19.53,99.67,92.11,0.968,ok,4.913,13.204
224,2024-02-01 01:51:30,10110,R2,26.35,104.28,83.69,0.897,ok,5.635,13.087
225,2024-02-01 01:52:00,81918,R1,24.34,103.17,47.16,0.339,ok,6.455,11.837
226,2024-02-01 01:52:30,28836,R4,21.68,103.35,92.81,0.421,fail,3.658,11.676
227,2024-02-01 01:53:00,67124,R2,22.32,98.98,43.94,0.76,ok,3.34,9.774
228,2024-02-01 01:53:30,68686,R2,25.61,102.76,72.96,0.312,ok,5.185,11.536
229,2024-02-01 01:54:00,34404,R1,23.93,106.36,56.77,0.528,ok,2.545,8.751
230,2024-02-01 01:54:30,59900,R4,29.93,100.88,73.15,0.301,warn,6.457,15.272
231,2024-02-01 01:55:00,12185,R2,23.9,100.8,36.47,1.453,ok,5.339,10.378
232,2024-02-01 01:55:30,82935,R4,26.76,101.38,53.09,1.211,ok,6.25,12.659
233,2024-02-01 01:56:00,29207,R3,22.77,101.33,46.73,0.403,warn,4.733,10.5
234,2024-02-01 01:56:30,87974,R4,22.59,102.19,91.35,1.12,ok,4.279,13.387
235,2024-02-01 01:57:00,19790,R4,23.93,99.03,87.16,0.469,warn,5.536,13.285
236,2024-02-01 01:57:30,27544,R1,30.47,102.55,46.0,0.551,ok,2.658,9.948
237,2024-02-01 01:58:00,52034,R2,24.77,101.55,42.06,0.641,ok,6.727,12.201
238,2024-02-01 01:58:30,95148,R2,25.1,101.67,64.14,1.413,ok,3.886,11.585
239,2024-02-01 01:59:00,44655,R4,24.04,103.58,77.6,1.196,ok,3.759,11.503
240,2024-02-01 01:59:30,38294,R2,25.98,100.46,30.13,1.03,ok,3.5,9.52
241,2024-02-01 02:00:00,89630,R2,23.66,102.89,59.94,0.935,ok,6.393,14.981
242,2024-02-01 02:00:30,70334,R3,26.52,98.09,69.21,0.211,ok,5.689,13.494
243,2024-02-01 02:01:00,16268,R3,22.26,100.48,82.44,1.807,ok,5.676,13.339
244,2024-02-01 02:01:30,26748,R1,19.1,105.34,40.83,0.739,ok,4.235,7.361
245,2024-02-01 02:02:00,26131,R3,27.92,103.49,86.25,1.677,ok,4.686,13.467
246,2024-02-01 02:02:30,10736,R4,32.66,101.61,32.68,1.744,ok,4.479,13.218
247,2024-02-01 02:03:00,29142,R4,26.42,101.42,44.16,1.313,ok,6.737,13.747
248,2024-02-01 02:03:30,19365,R4,28.22,101.14,30.28,0.423,ok,5.831,10.983
249,2024-02-01 02:04:00,56797,R2,26.53,101.41,33.79,1.126,ok,5.882,12.43
250,2024-02-01 02:04:30,33158,R4,23.73,102.44,74.12,0.413,ok,4.294,11.43
251,2024-02-01 02:05:00,21708,R1,24.55,101.16,77.38,0.814,ok,5.155,11.523
252,2024-02-01 02:05:30,68727,R1,25.45,102.52,42.74,0.942,ok,4.628,10.934
253,2024-02-01 02:06:00,79177,R1,23.5,102.7,80.58,1.373,ok,3.421,13.281
254,2024-02-01 02:06:30,61546,R1,26.56,101.46,86.41,1.35,ok,6.554,14.237
255,2024-02-01 02:07:00,87176,R2,22.34,102.04,89.02,1.312,ok,6.951,16.119
256,2024-02-01 02:07:30,39576,R4,19.88,98.44,85.61,0.812,ok,5.752,14.487
257,2024-02-01 02:08:00,46104,R3,27.19,102.44,44.17,0.818,ok,6.454,12.09
258,2024-02-01 02:08:30,53857,R3,31.42,99.44,61.78,0.882,ok,3.882,11.665
259,2024-02-01 02:09:00,22437,R3,21.5,100.86,49.07,0.427,ok,6.941,14.728
260,2024-02-01 02:09:30,19051,R4,28.23,103.63,64.46,0.056,ok,3.681,12.749
261,2024-02-01 02:10:00,65391,R1,27.25,101.2,21.09,1.148,ok,4.659,9.255
262,2024-02-01 02:10:30,72420,R3,26.41,100.36,58.41,1.016,ok,5.345,13.773
263,2024-02-01 02:11:00,99020,R4,27.52,102.38,78.43,0.408,ok,5.027,13.723
264,2024-02-01 02:11:30,51430,R2,25.05,100.2,30.23,0.986,warn,7.67,11.236
265,2024-02-01 02:12:00,13062,R4,16.28,103.3,90.82,2.729,ok,4.996,12.516
266,2024-02-01 02:12:30,57069,R3,22.29,101.39,60.77,0.838,ok,6.658,12.207
267,2024-02-01 02:13:00,12687,R1,26.97,101.7,58.69,0.336,ok,4.51,11.251
268,2024-02-01 02:13:30,34539,R4,29.02,100.64,34.2,0.004,ok,6.585,12.216
269,2024-02-01 02:14:00,37519,R1,24.43,99.46,91.54,0.246,ok,4.548,10.939
270,2024-02-01 02:14:30,86688,R2,19.77,101.96,59.02,2.335,ok,6.806,12.756
271,2024-02-01 02:15:00,25285,R2,25.18,99.68,33.0,0.511,ok,5.034,12.798
272,2024-02-01 02:15:30,20639,R2,26.47,100.69,70.48,0.938,ok,6.62,13.586
273,2024-02-01 02:16:00,21082,R3,25.35,101.03,55.39,0.203,ok,2.122,8.955
274,2024-02-01 02:16:30,48546,R4,26.09,100.11,29.52,0.681,ok,3.999,9.679
275,2024-02-01 02:17:00,50214,R4,24.03,98.16,88.94,1.035,ok,6.453,14.371
276,2024-02-01 02:17:30,79657,R3,18.72,100.02,53.37,1.028,ok,5.299,11.204
277,2024-02-01 02:18:00,35885,R1,20.44,103.18,63.13,0.501,ok,6.384,12.583
278,2024-02-01 02:18:30,92727,R2,25.01,101.12,39.59,0.76,ok,5.717,10.402
279,2024-02-01 02:19:00,87362,R2,23.74,100.95,45.55,0.43,ok,4.818,10.292
280,2024-02-01 02:19:30,15403,R1,27.76,100.17,41.33,0.662,ok,5.274,11.178
281,2024-02-01 02:20:00,21276,R1,22.98,103.58,90.13,1.484,fail,4.025,13.457
282,2024-02-01 02:20:30,95444,R1,21.66,100.98,89.66,1.646,ok,6.204,15.028
283,2024-02-01 02:21:00,76069,R3,23.62,101.59,58.65,0.896,ok,5.616,10.752
284,2024-02-01 02:21:30,56801,R2,26.32,99.11,34.32,0.361,ok,6.032,11.918
285,2024-02-01 02:22:00,76100,R3,25.91,105.05,22.97,0.267,warn,5.273,10.658
286,2024-02-01 02:22:30,58702,R1,24.57,100.21,75.11,0.585,ok,4.467,10.867
287,2024-02-01 02:23:00,51818,R4,29.61,99.98,29.72,0.399,ok,6.863,13.725
288,2024-02-01 02:23:30,93655,R1,23.61,95.74,85.03,0.771,ok,3.198,13.29
289,2024-02-01 02:24:00,94930,R3,25.53,102.12,23.03,0.668,ok,5.058,9.68
