record_id,timestamp,device_id,region,temp,pressure,humidity,vibration,status,power_kw,load_score
134,2024-02-01 01:06:30,22025,R1,19.98,100.78,79.32,0.563,ok,4.354,12.28
135,2024-02-01 01:07:00,41728,R4,24.8,97.6,40.29,1.126,ok,6.392,10.457
136,2024-02-01 01:07:30,54740,R1,24.68,98.98,50.98,1.057,warn,3.706,10.609
137,2024-02-01 01:08:00,50215,R2,22.95,100.03,39.92,0.016,ok,5.856,11.418
138,2024-02-01 01:08:30,93805,R4,17.83,101.2,82.24,0.46,ok,3.472,9.62
139,2024-02-01 01:09:00,84493,R4,27.34,102.26,85.44,0.704,ok,6.075,14.205
140,2024-02-01 01:09:30,81190,R3,19.94,103.34,59.51,1.881,ok,3.973,11.308
141,2024-02-01 01:10:00,21897,R4,26.85,101.5,72.34,1.911,ok,5.86,12.63
142,2024-02-01 01:10:30,99711,R2,29.34,96.66,86.58,0.585,ok,6.266,15.288
143,2024-02-01 01:11:00,89860,R4,22.83,96.62,47.19,1.072,ok,5.891,11.761
144,2024-02-01 01:11:30,73157,R2,24.76,99.23,29.21,0.162,ok,5.499,9.37
145,2024-02-01 01:12:00,57756,R4,19.09,103.0,44.73,0.251,ok,7.714,11.866
146,2024-02-01 01:12:30,77183,R1,23.11,102.31,86.16,1.48,ok,5.401,13.484
147,2024-02-01 01:13:00,40435,R1,28.0,101.11,50.01,0.587,ok,7.075,14.941
148,2024-02-01 01:13:30,48086,R1,23.14,101.51,87.14,0.548,fail,5.32,12.428
149,2024-02-01 01:14:00,11916,R1,22.77,103.02,90.4,0.527,ok,5.568,12.822
150,2024-02-01 01:14:30,34764,R4,18.44,99.04,75.11,0.475,ok,5.631,13.207
151,2024-02-01 01:15:00,29290,R1,30.5,101.19,64.04,0.291,ok,4.636,13.422
152,2024-02-01 01:15:30,63221,R3,32.81,103.75,56.13,0.272,ok,5.278,13.524
153,2024-02-01 01:16:00,43109,R4,29.72,103.47,79.42,0.952,ok,4.827,14.485
154,2024-02-01 01:16:30,52501,R3,29.25,99.65,76.75,0.024,ok,7.468,16.726
155,2024-02-01 01:17:00,28556,R1,35.06,100.64,21.52,0.377,ok,4.803,12.769
156,2024-02-01 01:17:30,38587,R3,21.49,100.67,79.39,1.618,ok,6.777,14.732
157,2024-02-01 01:18:00,12164,R4,20.85,98.74,29.81,1.222,ok,5.609,11.629
158,2024-02-01 01:18:30,51001,R2,21.48,99.81,41.54,0.557,ok,3.77,8.138
159,2024-02-01 01:19:00,57833,R1,22.58,101.12,47.27,1.112,ok,3.53,8.668
160,2024-02-01 01:19:30,80546,R1,23.83,99.36,52.29,1.952,ok,4.449,11.17
161,2024-02-01 01:20:00,17157,R1,22.25,99.1,57.69,1.089,ok,3.865,10.155
162,2024-02-01 01:20:30,96959,R3,19.04,102.13,83.76,0.157,ok,4.48,11.914
163,2024-02-01 01:21:00,55773,R3,29.36,100.72,74.29,0.555,ok,6.562,14.805
164,2024-02-01 01:21:30,57191,R4,23.44,102.38,91.79,1.103,ok,5.145,13.755
165,2024-02-01 01:22:00,71187,R4,22.26,101.32,87.93,0.879,ok,7.366,15.437
166,2024-02-01 01:22:30,65147,R4,27.62,99.13,56.97,0.751,ok,4.325,11.332
167,2024-02-01 01:23:00,26295,R1,24.5,99.49,58.96,0.971,ok,4.524,10.206
168,2024-02-01 01:23:30,98155,R2,25.19,100.97,84.24,0.066,ok,5.996,13.777
169,2024-02-01 01:24:00,85374,R3,24.49,101.33,46.39,1.746,ok,5.869,11.366
170,2024-02-01 01:24:30,57444,R1,20.0,101.4,49.23,0.99,ok,4.737,9.117
171,2024-02-01 01:25:00,56457,R4,27.15,101.46,72.9,2.09,ok,4.954,14.155
172,2024-02-01 01:25:30,31223,R1,20.33,103.44,91.98,0.443,ok,4.26,11.587
173,2024-02-01 01:26:00,28183,R2,24.39,103.32,71.35,0.962,ok,6.245,14.169
174,2024-02-01 01:26:30,46727,R3,24.9,103.27,79.77,0.814,warn,6.42,14.425
175,2024-02-01 01:27:00,79205,R4,21.28,100.6,45.97,0.14,ok,6.732,10.299
176,2024-02-01 01:27:30,24063,R3,18.58,100.16,80.32,0.974,ok,4.929,11.091
177,2024-02-01 01:28:00,34410,R2,26.29,98.53,69.33,0.315,ok,5.157,12.48
178,2024-02-01 01:28:30,37932,R1,28.1,102.16,37.23,0.86,ok,4.152,11.279
179,2024-02-01 01:29:00,19817,R4,26.73,102.71,24.83,1.812,ok,4.235,10.515
180,2024-02-01 01:29:30,55781,R4,26.86,102.9,44.23,0.444,ok,6.146,12.744
181,2024-02-01 01:30:00,79300,R3,20.77,101.03,73.93,1.215,ok,6.307,12.409
182,2024-02-01 01:30:30,91585,R1,23.54,100.72,72.41,0.713,ok,5.878,14.672
183,2024-02-01 01:31:00,71891,R1,23.54,98.39,55.38,1.663,ok,6.585,12.704
184,2024-02-01 01:31:30,34277,R4,19.4,100.7,24.52,1.783,ok,6.07,11.19
185,2024-02-01 01:32:00,15823,R4,17.13,99.69,59.28,1.565,ok,5.323,10.36
186,2024-02-01 01:32:30,85716,R1,23.74,105.92,55.73,0.51,ok,6.732,12.333
187,2024-02-01 01:33:00,46888,R4,19.69,101.35,21.25,0.242,ok,7.713,9.754
188,2024-02-01 01:33:30,76556,R1,24.34,103.13,44.42,2.195,ok,6.649,12.159
189,2024-02-01 01:34:00,29395,R3,35.09,101.28,52.21,0.546,ok,6.916,15.979
190,2024-02-01 01:34:30,12435,R1,20.16,103.61,74.45,0.917,ok,6.175,12.212
191,2024-02-01 01:35:00,26477,R1,20.73,103.08,22.83,0.182,fail,7.115,11.443
192,2024-02-01 01:35:30,59710,R4,32.42,105.06,77.68,0.114,ok,3.839,14.099
193,2024-02-01 01:36:00,26916,R2,16.18,101.17,28.75,0.764,ok,5.043,8.024
194,2024-02-01 01:36:30,65673,R2,33.23,101.84,21.39,0.087,warn,6.93,13.78
195,2024-02-01 01:37:00,94771,R3,17.25,101.13,38.59,0.142,ok,4.454,10.251
196,2024-02-01 01:37:30,20530,R3,23.06,101.46,80.09,0.199,warn,5.283,12.301
197,2024-02-01 01:38:00,57896,R1,22.71,101.21,92.65,0.899,ok,3.596,11.496
198,2024-02-01 01:38:30,94454,R2,20.15,102.39,83.53,0.354,ok,4.294,12.751
199,2024-02-01 01:39:00,71239,R4,19.02,105.26,66.37,0.166,ok,6.518,12.612
200,2024-02-01 01:39:30,17392,R3,29.33,104.23,59.26,1.239,ok,6.477,13.53
201,2024-02-01 01:40:00,54769,R4,20.64,98.67,25.9,1.349,ok,5.189,8.189
202,2024-02-01 01:40:30,36765,R2,27.6,99.02,54.38,0.165,warn,5.934,11.702
203,2024-02-01 01:41:00,79350,R3,23.74,100.55,22.97,0.192,ok,4.843,9.336
204,2024-02-01 01:41:30,90671,R3,11.91,104.32,38.79,0.436,ok,3.421,6.978
205,2024-02-01 01:42:00,81906,R3,19.4,101.74,24.74,1.665,warn,7.299,9.805
206,2024-02-01 01:42:30,73281,R3,25.13,100.42,48.76,0.278,ok,5.623,11.505
207,2024-02-01 01:43:00,56925,R1,25.75,101.87,49.87,0.524,ok,7.233,12.634
208,2024-02-01 01:43:30,88115,R2,22.88,100.71,84.73,0.458,fail,7.628,15.446
209,2024-02-01 01:44:00,23611,R3,17.13,101.28,63.37,0.696,fail,3.936,10.209
210,2024-02-01 01:44:30,51784,R2,25.35,100.97,36.04,0.922,ok,5.268,11.527
211,2024-02-01 01:45:00,15016,R4,20.75,106.32,55.61,0.243,ok,3.599,11.636
212,2024-02-01 01:45:30,82097,R2,25.68,99.63,75.49,1.049,ok,7.306,14.635
213,2024-02-01 01:46:00,92256,R3,18.9,101.07,36.2,0.346,ok,3.821,8.748
214,2024-02-01 01:46:30,40929,R1,24.1,104.17,57.61,1.544,ok,3.963,11.401
215,2024-02-01 01:47:00,25313,R3,28.32,99.68,73.5,1.51,ok,6.141,15.404
216,2024-02-01 01:47:30,49734,R4,28.34,100.48,94.9,1.824,ok,4.582,13.182
217,2024-02-01 01:48:00,41241,R3,22.51,99.96,25.01,1.711,ok,6.149,10.973
218,2024-02-01 01:48:30,38927,R4,25.02,102.71,59.9,1.487,warn,5.408,11.074
219,2024-02-01 01:49:00,92316,R3,21.58,103.14,80.6,0.904,ok,5.74,11.224
220,2024-02-01 01:49:30,72391,R1,20.67,102.15,70.29,1.146,ok,5.261,10.847
221,2024-02-01 01:50:00,85243,R2,24.46,103.06,64.32,0.905,ok,3.921,10.492
222,2024-02-01 01:50:30,32103,R1,20.7,100.06,78.83,0.41,ok,2.549,10.281
223,2024-02-01 01:51:00,41250,R1,18.85,100.79,40.47,0.09,ok,4.038,9.348
224,2024-02-01 01:51:30,78333,R2,25.84,98.93,62.47,0.722,ok,6.595,13.793
225,2024-02-01 01:52:00,64911,R1,30.69,96.43,43.27,0.97,ok,4.8,13.011
226,2024-02-01 01:52:30,93410,R3,30.72,101.26,57.29,0.575,ok,3.228,11.642
227,2024-02-01 01:53:00,69846,R4,17.43,102.81,78.51,0.636,ok,4.43,9.171
228,2024-02-01 01:53:30,63887,R2,19.88,98.23,47.5,0.166,ok,4.78,9.962
229,2024-02-01 01:54:00,52167,R4,29.59,104.92,92.31,0.871,ok,6.495,15.402
230,2024-02-01 01:54:30,54301,R1,22.13,101.08,74.19,0.694,ok,6.583,12.818
231,2024-02-01 01:55:00,17469,R4,21.92,99.2,64.04,1.261,ok,3.689,10.325
232,2024-02-01 01:55:30,16383,R1,20.52,99.95,49.65,0.327,ok,5.044,10.962
233,2024-02-01 01:56:00,13388,R1,23.4,99.45,50.87,0.54,ok,4.206,9.686
234,2024-02-01 01:56:30,46516,R4,22.58,100.41,87.28,0.509,ok,5.182,11.935
235,2024-02-01 01:57:00,35522,R2,27.27,100.39,92.56,1.822,ok,6.015,15.04
236,2024-02-01 01:57:30,57589,R4,23.66,100.57,56.98,1.055,ok,4.19,10.052
237,2024-02-01 01:58:00,46879,R4,27.35,99.67,48.33,0.549,ok,5.289,12.145
238,2024-02-01 01:58:30,96979,R4,27.47,97.26,39.32,0.064,ok,7.241,13.17
239,2024-02-01 01:59:00,53286,R3,27.88,100.36,30.8,0.036,warn,6.159,11.838
240,2024-02-01 01:59:30,47949,R4,16.3,103.08,52.33,1.254,ok,5.743,10.966
241,2024-02-01 02:00:00,55742,R2,31.82,101.48,32.89,0.184,ok,4.816,11.282
242,2024-02-01 02:00:30,37142,R1,25.95,100.29,25.49,0.527,warn,6.75,11.456
243,2024-02-01 02:01:00,59873,R1,22.43,105.35,79.98,0.388,ok,6.635,13.927
244,2024-02-01 02:01:30,68319,R1,29.94,102.48,38.13,0.662,ok,5.28,10.632
245,2024-02-01 02:02:00,88200,R1,24.77,102.18,78.29,0.976,ok,5.434,12.905
246,2024-02-01 02:02:30,59269,R3,25.69,99.55,54.78,1.754,ok,4.695,12.415
247,2024-02-01 02:03:00,88348,R2,28.35,98.51,39.05,0.278,ok,5.623,11.81
248,2024-02-01 02:03:30,99224,R3,20.13,103.49,94.35,0.23,ok,8.824,15.578
249,2024-02-01 02:04:00,91389,R4,27.12,101.05,56.19,0.912,warn,2.408,9.017
250,2024-02-01 02:04:30,89178,R2,21.93,104.94,47.34,1.841,ok,6.192,11.972
251,2024-02-01 02:05:00,44302,R1,25.15,100.3,31.81,0.922,ok,4.441,9.854
252,2024-02-01 02:05:30,60903,R2,25.16,102.76,38.08,0.264,ok,5.073,11.925
253,2024-02-01 02:06:00,10780,R4,22.59,103.14,36.92,0.957,ok,6.135,10.323
254,2024-02-01 02:06:30,14351,R2,29.1,107.19,33.8,1.36,ok,5.114,11.402
255,2024-02-01 02:07:00,19996,R1,24.9,94.68,89.45,0.55,ok,6.16,14.064
256,2024-02-01 02:07:30,83580,R4,23.92,101.79,78.69,0.427,ok,6.974,14.371
257,2024-02-01 02:08:00,57898,R1,28.27,102.98,41.49,0.996,ok,6.856,13.65
258,2024-02-01 02:08:30,65715,R1,20.45,97.57,80.24,1.02,ok,5.805,14.854
259,2024-02-01 02:09:00,76655,R1,21.84,102.98,37.01,0.529,ok,4.795,9.466
260,2024-02-01 02:09:30,86541,R4,27.6,100.41,87.15,1.492,ok,6.054,12.981
261,2024-02-01 02:10:00,56813,R4,29.56,100.27,40.59,0.23,ok,5.91,11.191
262,2024-02-01 02:10:30,74088,R4,24.02,98.21,44.26,1.277,ok,5.194,10.472
263,2024-02-01 02:11:00,43716,R4,22.1,100.65,81.47,1.615,ok,6.246,14.66
264,2024-02-01 02:11:30,27622,R1,21.86,98.89,61.67,0.042,ok,4.173,10.994
265,2024-02-01 02:12:00,93809,R1,22.72,100.2,34.3,0.423,ok,4.673,10.758
266,2024-02-01 02:12:30,63567,R1,31.9,101.41,68.17,0.813,ok,5.995,15.212
267,2024-02-01 02:13:00,22655,R3,27.19,102.43,29.56,2.278,ok,4.856,10.282
268,2024-02-01 02:13:30,70721,R4,21.97,102.29,81.83,0.808,ok,5.546,14.353
269,2024-02-01 02:14:00,54836,R3,27.9,99.08,43.46,1.027,ok,4.075,11.049
270,2024-02-01 02:14:30,43306,R1,27.32,100.68,59.66,0.115,ok,3.079,10.483
271,2024-02-01 02:15:00,35878,R4,25.55,100.82,20.04,0.944,warn,6.631,10.789
272,2024-02-01 02:15:30,50681,R2,22.3,96.48,86.84,0.598,warn,3.876,13.365
273,2024-02-01 02:16:00,85981,R4,21.5,99.3,25.61,1.536,ok,5.556,9.198
274,2024-02-01 02:16:30,84142,R2,21.77,104.67,53.39,1.105,ok,5.932,12.673
275,2024-02-01 02:17:00,22476,R1,20.07,101.68,36.94,0.444,warn,4.167,8.629
276,2024-02-01 02:17:30,71551,R3,20.38,101.49,94.01,1.444,warn,5.955,16.332
277,2024-02-01 02:18:00,15566,R2,25.39,100.45,60.68,0.295,ok,4.226,11.404
278,2024-02-01 02:18:30,29247,R4,26.57,101.63,90.63,0.864,ok,6.935,17.394
279,2024-02-01 02:19:00,85963,R1,21.72,100.41,34.01,0.038,ok,7.047,12.925
280,2024-02-01 02:19:30,73488,R4,26.7,98.96,92.79,0.075,ok,5.255,13.505
281,2024-02-01 02:20:00,37263,R4,31.57,101.21,61.0,0.417,ok,5.432,13.688
282,2024-02-01 02:20:30,64973,R2,23.22,101.8,87.52,0.986,ok,3.419,13.17
283,2024-02-01 02:21:00,94468,R2,25.8,103.26,77.26,0.633,ok,4.976,11.794
284,2024-02-01 02:21:30,18622,R2,17.68,102.96,23.11,0.042,ok,5.149,9.944
285,2024-02-01 02:22:00,98782,R3,13.81,101.16,71.95,0.907,ok,4.059,10.83
286,2024-02-01 02:22:30,44269,R1,12.21,100.29,90.48,0.741,ok,5.421,10.214
287,2024-02-01 02:23:00,50524,R4,27.61,104.51,24.92,0.894,ok,5.273,11.847
288,2024-02-01 02:23:30,96305,R3,28.04,100.98,42.03,0.827,ok,7.042,14.55
289,2024-02-01 02:24:00,90446,R4,21.22,99.39,58.89,1.024,ok,4.589,11.964
